city,area_type,time_slot,traffic_level,avg_delay_minutes,risk_weight
Chennai,OLD_CITY,MORNING,LOW,39,0.5
Pune,OLD_CITY,EVENING,MEDIUM,80,0.99
Mumbai,OLD_CITY,MORNING,MEDIUM,15,0.24
Chennai,OLD_CITY,EVENING,MEDIUM,25,0.49
Hyderabad,URBAN,EVENING,HIGH,28,0.91
Delhi,URBAN,MORNING,LOW,36,0.21
Pune,OLD_CITY,MORNING,LOW,74,0.62
Pune,OLD_CITY,EVENING,HIGH,80,0.7
Chennai,OLD_CITY,AFTERNOON,HIGH,46,0.79
Kolkata,URBAN,MORNING,MEDIUM,54,0.86
Pune,OLD_CITY,EVENING,LOW,62,0.66
Pune,URBAN,MORNING,MEDIUM,14,0.29
Mumbai,URBAN,AFTERNOON,LOW,3,0.66
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,89,0.37
Bengaluru,OLD_CITY,EVENING,LOW,52,0.85
Pune,URBAN,AFTERNOON,MEDIUM,64,0.62
Kolkata,OLD_CITY,AFTERNOON,HIGH,78,0.93
Delhi,URBAN,EVENING,MEDIUM,52,0.44
Pune,OLD_CITY,MORNING,LOW,67,0.36
Delhi,OLD_CITY,EVENING,MEDIUM,35,0.55
Mumbai,URBAN,MORNING,HIGH,20,0.75
Kolkata,OLD_CITY,AFTERNOON,LOW,51,0.96
Pune,URBAN,EVENING,HIGH,79,0.3
Kolkata,URBAN,EVENING,MEDIUM,29,0.44
Mumbai,OLD_CITY,EVENING,MEDIUM,80,0.74
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,4,0.52
Delhi,OLD_CITY,AFTERNOON,HIGH,59,0.4
Pune,OLD_CITY,EVENING,MEDIUM,39,0.87
Pune,URBAN,EVENING,LOW,56,0.88
Delhi,URBAN,MORNING,MEDIUM,15,0.11
Mumbai,OLD_CITY,AFTERNOON,MEDIUM,24,0.97
Kolkata,URBAN,EVENING,HIGH,58,0.22
Pune,URBAN,EVENING,LOW,67,0.31
Pune,URBAN,AFTERNOON,MEDIUM,36,0.44
Bengaluru,OLD_CITY,AFTERNOON,LOW,57,0.15
Mumbai,URBAN,EVENING,HIGH,81,0.45
Pune,OLD_CITY,MORNING,MEDIUM,27,0.28
Bengaluru,URBAN,EVENING,LOW,78,0.19
Chennai,URBAN,MORNING,HIGH,15,0.66
Hyderabad,URBAN,EVENING,LOW,3,0.44
Pune,URBAN,EVENING,HIGH,11,0.71
Kolkata,URBAN,AFTERNOON,MEDIUM,75,0.59
Mumbai,OLD_CITY,EVENING,LOW,37,0.33
Chennai,URBAN,MORNING,HIGH,81,0.3
Delhi,OLD_CITY,AFTERNOON,MEDIUM,84,0.81
Delhi,URBAN,EVENING,LOW,41,0.7
Delhi,OLD_CITY,MORNING,MEDIUM,22,0.56
Kolkata,URBAN,EVENING,HIGH,35,0.48
Bengaluru,URBAN,MORNING,LOW,62,0.27
Pune,OLD_CITY,EVENING,HIGH,79,0.48
Pune,URBAN,AFTERNOON,HIGH,83,0.16
Pune,OLD_CITY,AFTERNOON,MEDIUM,2,0.53
Delhi,OLD_CITY,AFTERNOON,HIGH,64,0.99
Chennai,OLD_CITY,MORNING,MEDIUM,15,0.95
Chennai,OLD_CITY,AFTERNOON,HIGH,19,0.48
Delhi,URBAN,MORNING,MEDIUM,44,0.43
Delhi,URBAN,EVENING,HIGH,3,0.68
Kolkata,OLD_CITY,EVENING,LOW,46,0.77
Delhi,URBAN,AFTERNOON,MEDIUM,87,0.27
Chennai,URBAN,AFTERNOON,LOW,65,0.87
Hyderabad,URBAN,MORNING,HIGH,61,0.48
Bengaluru,URBAN,EVENING,HIGH,83,0.46
Bengaluru,OLD_CITY,MORNING,LOW,68,0.94
Kolkata,URBAN,EVENING,LOW,76,0.15
Chennai,OLD_CITY,EVENING,HIGH,33,0.94
Kolkata,URBAN,MORNING,LOW,6,0.45
Delhi,URBAN,MORNING,MEDIUM,78,0.28
Delhi,URBAN,AFTERNOON,LOW,3,0.69
Mumbai,OLD_CITY,MORNING,HIGH,11,0.42
Delhi,OLD_CITY,EVENING,LOW,8,0.45
Bengaluru,URBAN,EVENING,HIGH,7,0.25
Kolkata,OLD_CITY,MORNING,HIGH,27,0.5
Chennai,OLD_CITY,MORNING,MEDIUM,54,0.28
Pune,URBAN,AFTERNOON,MEDIUM,35,0.39
Mumbai,OLD_CITY,AFTERNOON,HIGH,41,0.15
Pune,URBAN,EVENING,MEDIUM,22,0.72
Bengaluru,URBAN,EVENING,LOW,34,0.27
Bengaluru,OLD_CITY,MORNING,MEDIUM,48,0.17
Bengaluru,URBAN,EVENING,LOW,70,0.84
Delhi,URBAN,EVENING,HIGH,32,0.2
Bengaluru,OLD_CITY,MORNING,LOW,18,0.43
Hyderabad,OLD_CITY,MORNING,MEDIUM,45,0.7
Chennai,URBAN,AFTERNOON,LOW,28,0.78
Hyderabad,OLD_CITY,MORNING,HIGH,67,0.97
Mumbai,URBAN,MORNING,LOW,8,0.64
Mumbai,URBAN,AFTERNOON,LOW,54,0.61
Hyderabad,OLD_CITY,EVENING,LOW,88,0.61
Hyderabad,URBAN,MORNING,HIGH,84,0.73
Mumbai,OLD_CITY,EVENING,HIGH,3,0.46
Bengaluru,URBAN,AFTERNOON,MEDIUM,63,0.22
Bengaluru,URBAN,EVENING,LOW,68,0.13
Delhi,URBAN,AFTERNOON,MEDIUM,17,0.36
Kolkata,URBAN,MORNING,HIGH,20,0.95
Hyderabad,URBAN,MORNING,MEDIUM,29,0.63
Chennai,URBAN,EVENING,MEDIUM,38,0.67
Hyderabad,URBAN,MORNING,MEDIUM,60,0.65
Hyderabad,OLD_CITY,AFTERNOON,HIGH,68,0.78
Bengaluru,URBAN,EVENING,MEDIUM,84,0.85
Bengaluru,OLD_CITY,MORNING,HIGH,52,0.36
Bengaluru,OLD_CITY,MORNING,MEDIUM,44,0.18
Delhi,URBAN,AFTERNOON,LOW,51,0.68
Mumbai,URBAN,MORNING,MEDIUM,61,0.54
Hyderabad,URBAN,EVENING,MEDIUM,55,0.16
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,57,1.0
Hyderabad,OLD_CITY,MORNING,MEDIUM,21,0.53
Chennai,OLD_CITY,MORNING,MEDIUM,69,0.54
Mumbai,URBAN,AFTERNOON,HIGH,38,0.42
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,31,0.53
Bengaluru,OLD_CITY,MORNING,LOW,67,0.89
Mumbai,URBAN,AFTERNOON,MEDIUM,80,0.11
Mumbai,OLD_CITY,MORNING,LOW,41,0.43
Delhi,URBAN,MORNING,LOW,89,0.75
Delhi,URBAN,AFTERNOON,HIGH,49,0.74
Chennai,URBAN,AFTERNOON,LOW,88,0.87
Mumbai,URBAN,MORNING,MEDIUM,17,0.57
Kolkata,OLD_CITY,AFTERNOON,LOW,44,0.85
Bengaluru,OLD_CITY,EVENING,HIGH,77,0.75
Hyderabad,OLD_CITY,MORNING,HIGH,77,0.23
Chennai,URBAN,EVENING,MEDIUM,2,0.47
Delhi,URBAN,MORNING,MEDIUM,73,0.47
Pune,OLD_CITY,AFTERNOON,HIGH,49,0.33
Bengaluru,URBAN,EVENING,MEDIUM,19,0.3
Mumbai,URBAN,EVENING,MEDIUM,10,0.2
Pune,URBAN,EVENING,LOW,26,0.73
Delhi,OLD_CITY,AFTERNOON,MEDIUM,65,0.55
Pune,URBAN,MORNING,MEDIUM,10,1.0
Kolkata,OLD_CITY,EVENING,HIGH,6,0.45
Hyderabad,URBAN,AFTERNOON,LOW,36,0.95
Delhi,URBAN,EVENING,LOW,5,0.79
Mumbai,OLD_CITY,MORNING,LOW,56,0.95
Hyderabad,OLD_CITY,EVENING,HIGH,15,0.98
Pune,OLD_CITY,EVENING,MEDIUM,49,0.78
Bengaluru,OLD_CITY,AFTERNOON,LOW,57,0.94
Bengaluru,OLD_CITY,MORNING,HIGH,8,0.16
Mumbai,OLD_CITY,EVENING,MEDIUM,20,0.27
Chennai,URBAN,EVENING,MEDIUM,13,0.64
Mumbai,URBAN,AFTERNOON,LOW,72,0.42
Hyderabad,OLD_CITY,AFTERNOON,HIGH,72,0.45
Delhi,URBAN,AFTERNOON,MEDIUM,89,0.22
Delhi,OLD_CITY,MORNING,HIGH,5,0.48
Kolkata,OLD_CITY,MORNING,MEDIUM,6,0.59
Chennai,OLD_CITY,EVENING,MEDIUM,87,0.5
Pune,OLD_CITY,MORNING,LOW,2,0.6
Kolkata,OLD_CITY,MORNING,MEDIUM,3,0.51
Hyderabad,OLD_CITY,EVENING,LOW,10,0.44
Kolkata,OLD_CITY,MORNING,MEDIUM,53,0.93
Delhi,OLD_CITY,MORNING,HIGH,83,0.4
Bengaluru,OLD_CITY,EVENING,MEDIUM,37,0.2
Hyderabad,URBAN,EVENING,HIGH,27,0.56
Pune,OLD_CITY,EVENING,MEDIUM,40,0.68
Bengaluru,URBAN,AFTERNOON,LOW,64,0.94
Kolkata,OLD_CITY,EVENING,LOW,0,0.76
Hyderabad,OLD_CITY,AFTERNOON,LOW,9,0.38
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,5,0.31
Chennai,URBAN,AFTERNOON,MEDIUM,27,0.66
Pune,URBAN,MORNING,HIGH,26,0.79
Bengaluru,URBAN,MORNING,HIGH,51,0.31
Chennai,URBAN,AFTERNOON,LOW,58,0.25
Delhi,OLD_CITY,EVENING,LOW,12,0.74
Pune,URBAN,MORNING,LOW,61,0.34
Kolkata,URBAN,MORNING,MEDIUM,13,0.51
Hyderabad,URBAN,EVENING,LOW,30,0.72
Mumbai,OLD_CITY,AFTERNOON,HIGH,31,0.11
Delhi,OLD_CITY,MORNING,HIGH,20,0.82
Mumbai,URBAN,EVENING,HIGH,58,0.19
Chennai,URBAN,MORNING,HIGH,67,0.66
Bengaluru,OLD_CITY,EVENING,HIGH,75,0.11
Pune,URBAN,AFTERNOON,HIGH,70,0.56
Chennai,URBAN,EVENING,LOW,23,0.16
Delhi,OLD_CITY,EVENING,LOW,88,0.44
Mumbai,OLD_CITY,EVENING,LOW,29,0.1
Hyderabad,OLD_CITY,AFTERNOON,LOW,25,0.56
Pune,URBAN,AFTERNOON,MEDIUM,65,0.44
Delhi,URBAN,EVENING,MEDIUM,44,0.84
Mumbai,OLD_CITY,MORNING,HIGH,87,0.77
Hyderabad,URBAN,MORNING,LOW,51,0.47
Chennai,OLD_CITY,AFTERNOON,LOW,71,0.45
Kolkata,OLD_CITY,AFTERNOON,HIGH,6,0.61
Chennai,OLD_CITY,EVENING,LOW,51,0.38
Chennai,OLD_CITY,MORNING,MEDIUM,65,0.94
Delhi,OLD_CITY,AFTERNOON,HIGH,78,0.55
Delhi,OLD_CITY,EVENING,MEDIUM,25,0.83
Chennai,OLD_CITY,MORNING,LOW,58,0.72
Kolkata,URBAN,AFTERNOON,MEDIUM,51,0.31
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,3,0.89
Kolkata,URBAN,AFTERNOON,MEDIUM,53,0.21
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,40,0.78
Pune,URBAN,AFTERNOON,HIGH,49,0.85
Mumbai,OLD_CITY,EVENING,LOW,3,0.92
Delhi,URBAN,AFTERNOON,LOW,79,0.47
Delhi,URBAN,AFTERNOON,LOW,3,0.18
Delhi,OLD_CITY,EVENING,MEDIUM,64,0.34
Delhi,OLD_CITY,MORNING,LOW,76,0.32
Delhi,OLD_CITY,MORNING,HIGH,85,0.87
Pune,OLD_CITY,AFTERNOON,LOW,42,0.97
Mumbai,OLD_CITY,EVENING,LOW,26,0.9
Bengaluru,OLD_CITY,MORNING,HIGH,12,0.23
Pune,OLD_CITY,MORNING,HIGH,38,0.44
Pune,URBAN,EVENING,HIGH,3,0.72
Kolkata,OLD_CITY,EVENING,HIGH,12,0.68
Delhi,OLD_CITY,AFTERNOON,LOW,50,0.32
Delhi,URBAN,AFTERNOON,MEDIUM,23,0.68
Chennai,URBAN,EVENING,LOW,18,0.99
Chennai,OLD_CITY,AFTERNOON,LOW,5,0.64
Pune,URBAN,EVENING,LOW,5,0.38
Hyderabad,OLD_CITY,MORNING,HIGH,84,0.73
Bengaluru,OLD_CITY,MORNING,MEDIUM,88,0.6
Chennai,OLD_CITY,EVENING,LOW,61,0.63
Delhi,OLD_CITY,AFTERNOON,LOW,43,0.58
Bengaluru,URBAN,MORNING,LOW,10,0.94
Chennai,URBAN,AFTERNOON,MEDIUM,58,0.67
Hyderabad,URBAN,EVENING,HIGH,54,0.3
Delhi,OLD_CITY,AFTERNOON,MEDIUM,51,0.94
Pune,OLD_CITY,EVENING,MEDIUM,59,0.44
Kolkata,URBAN,EVENING,MEDIUM,36,0.59
Pune,URBAN,AFTERNOON,HIGH,14,0.67
Mumbai,URBAN,AFTERNOON,LOW,60,0.11
Delhi,OLD_CITY,EVENING,MEDIUM,58,0.65
Pune,OLD_CITY,EVENING,MEDIUM,50,0.72
Bengaluru,URBAN,AFTERNOON,HIGH,20,0.14
Delhi,URBAN,EVENING,MEDIUM,85,0.56
Hyderabad,OLD_CITY,AFTERNOON,HIGH,47,0.97
Pune,OLD_CITY,EVENING,LOW,67,0.89
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,20,0.96
Pune,OLD_CITY,EVENING,LOW,61,0.32
Bengaluru,OLD_CITY,AFTERNOON,HIGH,34,0.96
Hyderabad,URBAN,MORNING,LOW,79,0.52
Delhi,OLD_CITY,EVENING,HIGH,84,0.26
Delhi,URBAN,MORNING,MEDIUM,34,0.17
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,22,0.52
Pune,OLD_CITY,MORNING,MEDIUM,35,0.7
Bengaluru,OLD_CITY,EVENING,HIGH,6,0.94
Bengaluru,URBAN,EVENING,MEDIUM,33,0.96
Pune,OLD_CITY,EVENING,HIGH,52,0.26
Bengaluru,URBAN,EVENING,LOW,83,0.43
Chennai,OLD_CITY,AFTERNOON,MEDIUM,8,0.19
Bengaluru,URBAN,MORNING,MEDIUM,34,0.57
Chennai,URBAN,EVENING,HIGH,54,0.72
Chennai,OLD_CITY,EVENING,LOW,78,0.26
Delhi,URBAN,MORNING,MEDIUM,14,0.9
Mumbai,URBAN,AFTERNOON,MEDIUM,37,0.51
Mumbai,URBAN,MORNING,MEDIUM,84,0.54
Bengaluru,OLD_CITY,EVENING,LOW,42,0.19
Bengaluru,URBAN,MORNING,LOW,49,0.24
Delhi,URBAN,AFTERNOON,LOW,79,0.1
Bengaluru,URBAN,EVENING,LOW,28,0.71
Bengaluru,OLD_CITY,EVENING,HIGH,47,0.92
Kolkata,OLD_CITY,MORNING,MEDIUM,86,1.0
Delhi,OLD_CITY,AFTERNOON,MEDIUM,66,0.72
Pune,URBAN,AFTERNOON,LOW,7,0.5
Pune,URBAN,EVENING,HIGH,1,0.67
Bengaluru,URBAN,AFTERNOON,HIGH,18,0.33
Pune,OLD_CITY,AFTERNOON,HIGH,10,0.49
Bengaluru,URBAN,AFTERNOON,LOW,74,0.98
Pune,OLD_CITY,AFTERNOON,MEDIUM,25,0.76
Chennai,URBAN,MORNING,MEDIUM,12,0.34
Kolkata,OLD_CITY,MORNING,LOW,33,0.44
Delhi,OLD_CITY,EVENING,LOW,36,0.94
Pune,OLD_CITY,AFTERNOON,MEDIUM,67,0.46
Kolkata,OLD_CITY,EVENING,LOW,66,0.77
Pune,OLD_CITY,EVENING,LOW,17,0.62
Mumbai,URBAN,MORNING,LOW,23,0.9
Chennai,OLD_CITY,EVENING,LOW,42,0.82
Hyderabad,OLD_CITY,MORNING,MEDIUM,4,0.49
Delhi,OLD_CITY,AFTERNOON,LOW,40,0.7
Kolkata,OLD_CITY,EVENING,HIGH,34,0.38
Delhi,URBAN,EVENING,HIGH,52,0.51
Kolkata,URBAN,EVENING,MEDIUM,63,0.96
Delhi,OLD_CITY,MORNING,HIGH,41,0.85
Mumbai,URBAN,AFTERNOON,HIGH,79,0.92
Hyderabad,OLD_CITY,EVENING,MEDIUM,50,0.43
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,82,0.67
Mumbai,OLD_CITY,MORNING,HIGH,74,0.14
Hyderabad,URBAN,EVENING,HIGH,39,0.38
Pune,OLD_CITY,EVENING,LOW,30,0.86
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,24,0.48
Chennai,URBAN,MORNING,MEDIUM,66,0.84
Delhi,OLD_CITY,EVENING,MEDIUM,70,0.32
Delhi,OLD_CITY,AFTERNOON,MEDIUM,24,0.94
Pune,OLD_CITY,MORNING,HIGH,60,0.65
Mumbai,OLD_CITY,AFTERNOON,MEDIUM,62,0.76
Bengaluru,OLD_CITY,EVENING,MEDIUM,59,0.89
Mumbai,OLD_CITY,AFTERNOON,LOW,54,0.9
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,74,0.39
Mumbai,URBAN,AFTERNOON,LOW,32,0.65
Bengaluru,OLD_CITY,EVENING,LOW,63,0.96
Bengaluru,URBAN,MORNING,LOW,65,0.71
Mumbai,OLD_CITY,AFTERNOON,HIGH,40,0.98
Pune,OLD_CITY,MORNING,HIGH,21,0.23
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,34,0.64
Mumbai,URBAN,AFTERNOON,HIGH,59,0.85
Bengaluru,OLD_CITY,AFTERNOON,LOW,62,0.62
Chennai,OLD_CITY,MORNING,MEDIUM,58,0.18
Delhi,OLD_CITY,EVENING,HIGH,81,0.28
Chennai,OLD_CITY,EVENING,HIGH,19,0.23
Chennai,OLD_CITY,MORNING,MEDIUM,59,0.14
Pune,OLD_CITY,EVENING,LOW,56,0.35
Chennai,URBAN,MORNING,LOW,4,0.63
Pune,URBAN,AFTERNOON,LOW,3,0.63
Hyderabad,OLD_CITY,MORNING,LOW,6,0.2
Chennai,OLD_CITY,AFTERNOON,MEDIUM,42,0.55
Bengaluru,OLD_CITY,EVENING,LOW,13,0.11
Delhi,URBAN,EVENING,HIGH,49,0.89
Pune,OLD_CITY,AFTERNOON,LOW,72,0.73
Delhi,OLD_CITY,AFTERNOON,HIGH,62,0.8
Hyderabad,URBAN,EVENING,HIGH,51,0.8
Kolkata,OLD_CITY,AFTERNOON,LOW,28,0.28
Kolkata,URBAN,EVENING,MEDIUM,47,0.78
Mumbai,OLD_CITY,MORNING,HIGH,8,0.99
Kolkata,URBAN,AFTERNOON,LOW,18,0.7
Pune,OLD_CITY,AFTERNOON,MEDIUM,78,0.68
Chennai,URBAN,EVENING,MEDIUM,6,0.78
Bengaluru,URBAN,MORNING,LOW,12,0.77
Mumbai,OLD_CITY,MORNING,MEDIUM,40,0.92
Delhi,URBAN,AFTERNOON,LOW,21,0.64
Delhi,OLD_CITY,AFTERNOON,HIGH,62,0.98
Bengaluru,OLD_CITY,AFTERNOON,LOW,47,0.39
Hyderabad,OLD_CITY,AFTERNOON,LOW,31,0.73
Bengaluru,URBAN,AFTERNOON,LOW,48,0.74
Chennai,URBAN,AFTERNOON,LOW,7,0.1
Mumbai,OLD_CITY,AFTERNOON,LOW,24,0.86
Mumbai,OLD_CITY,EVENING,MEDIUM,14,0.75
Chennai,OLD_CITY,AFTERNOON,LOW,36,0.42
Hyderabad,OLD_CITY,AFTERNOON,MEDIUM,55,0.6
Chennai,URBAN,AFTERNOON,HIGH,23,0.64
Delhi,OLD_CITY,EVENING,LOW,77,0.93
Pune,OLD_CITY,EVENING,HIGH,57,0.19
Mumbai,URBAN,AFTERNOON,HIGH,44,0.18
Chennai,OLD_CITY,MORNING,HIGH,32,0.77
Pune,URBAN,EVENING,HIGH,17,0.66
Pune,URBAN,EVENING,MEDIUM,32,0.43
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,47,0.23
Bengaluru,OLD_CITY,AFTERNOON,LOW,49,0.76
Chennai,URBAN,EVENING,LOW,63,0.68
Chennai,OLD_CITY,EVENING,LOW,64,0.75
Bengaluru,OLD_CITY,MORNING,HIGH,73,0.82
Delhi,OLD_CITY,EVENING,MEDIUM,77,0.18
Hyderabad,OLD_CITY,MORNING,LOW,8,0.67
Pune,URBAN,AFTERNOON,LOW,47,0.58
Mumbai,URBAN,AFTERNOON,MEDIUM,69,0.7
Delhi,OLD_CITY,AFTERNOON,HIGH,4,0.33
Kolkata,OLD_CITY,EVENING,LOW,70,0.39
Mumbai,OLD_CITY,MORNING,HIGH,62,0.91
Delhi,URBAN,AFTERNOON,LOW,88,0.94
Mumbai,OLD_CITY,EVENING,HIGH,37,0.53
Mumbai,OLD_CITY,MORNING,HIGH,56,0.26
Chennai,OLD_CITY,AFTERNOON,LOW,83,0.26
Kolkata,URBAN,MORNING,HIGH,39,0.31
Pune,URBAN,MORNING,LOW,22,0.26
Kolkata,URBAN,AFTERNOON,HIGH,33,0.72
Kolkata,OLD_CITY,EVENING,LOW,33,0.36
Chennai,URBAN,AFTERNOON,MEDIUM,84,0.28
Delhi,OLD_CITY,AFTERNOON,HIGH,60,0.36
Mumbai,URBAN,MORNING,HIGH,12,0.32
Pune,URBAN,EVENING,MEDIUM,37,0.89
Bengaluru,OLD_CITY,EVENING,LOW,14,0.69
Mumbai,OLD_CITY,MORNING,MEDIUM,63,0.83
Delhi,OLD_CITY,MORNING,MEDIUM,55,0.48
Bengaluru,OLD_CITY,EVENING,HIGH,22,0.96
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,8,0.17
Chennai,OLD_CITY,EVENING,HIGH,49,0.15
Mumbai,URBAN,AFTERNOON,HIGH,17,0.86
Hyderabad,URBAN,EVENING,HIGH,17,0.68
Delhi,OLD_CITY,EVENING,LOW,82,0.48
Hyderabad,OLD_CITY,EVENING,LOW,71,0.1
Mumbai,URBAN,EVENING,MEDIUM,9,0.67
Hyderabad,URBAN,AFTERNOON,HIGH,70,0.67
Bengaluru,OLD_CITY,AFTERNOON,LOW,8,0.94
Hyderabad,OLD_CITY,MORNING,HIGH,12,0.98
Chennai,OLD_CITY,AFTERNOON,MEDIUM,38,0.75
Pune,OLD_CITY,AFTERNOON,LOW,35,0.3
Hyderabad,URBAN,AFTERNOON,HIGH,79,0.92
Delhi,OLD_CITY,EVENING,MEDIUM,39,0.95
Mumbai,OLD_CITY,EVENING,LOW,80,0.31
Pune,OLD_CITY,EVENING,MEDIUM,11,0.86
Mumbai,OLD_CITY,EVENING,MEDIUM,26,0.54
Kolkata,URBAN,AFTERNOON,MEDIUM,84,0.19
Bengaluru,URBAN,EVENING,MEDIUM,4,0.31
Bengaluru,URBAN,MORNING,LOW,50,0.17
Hyderabad,OLD_CITY,AFTERNOON,LOW,89,0.24
Mumbai,URBAN,MORNING,HIGH,64,0.28
Bengaluru,OLD_CITY,MORNING,HIGH,1,0.96
Chennai,OLD_CITY,EVENING,HIGH,71,0.65
Delhi,URBAN,EVENING,LOW,4,0.57
Mumbai,URBAN,AFTERNOON,HIGH,84,0.67
Chennai,URBAN,MORNING,LOW,28,0.14
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,54,0.34
Mumbai,OLD_CITY,EVENING,MEDIUM,74,0.68
Bengaluru,URBAN,AFTERNOON,MEDIUM,7,0.19
Mumbai,URBAN,EVENING,HIGH,80,0.18
Chennai,OLD_CITY,AFTERNOON,HIGH,9,0.43
Hyderabad,URBAN,AFTERNOON,HIGH,14,0.97
Pune,URBAN,AFTERNOON,MEDIUM,30,0.96
Kolkata,OLD_CITY,EVENING,LOW,2,0.76
Bengaluru,URBAN,MORNING,MEDIUM,72,0.22
Hyderabad,OLD_CITY,AFTERNOON,LOW,22,0.55
Delhi,OLD_CITY,AFTERNOON,HIGH,87,0.61
Bengaluru,URBAN,AFTERNOON,HIGH,17,0.73
Pune,URBAN,MORNING,MEDIUM,12,0.56
Kolkata,URBAN,AFTERNOON,HIGH,45,0.35
Mumbai,URBAN,MORNING,LOW,64,0.98
Mumbai,OLD_CITY,EVENING,MEDIUM,68,0.29
Mumbai,OLD_CITY,EVENING,LOW,67,0.69
Delhi,OLD_CITY,AFTERNOON,LOW,41,0.26
Kolkata,OLD_CITY,AFTERNOON,HIGH,56,0.63
Kolkata,OLD_CITY,MORNING,LOW,87,0.99
Hyderabad,OLD_CITY,MORNING,LOW,2,0.72
Mumbai,URBAN,AFTERNOON,HIGH,6,0.32
Bengaluru,OLD_CITY,AFTERNOON,MEDIUM,16,0.49
Pune,URBAN,EVENING,HIGH,65,0.32
Chennai,OLD_CITY,EVENING,HIGH,82,0.45
Delhi,URBAN,EVENING,LOW,45,0.15
Bengaluru,URBAN,MORNING,HIGH,69,0.27
Kolkata,OLD_CITY,MORNING,MEDIUM,14,0.58
Chennai,OLD_CITY,AFTERNOON,MEDIUM,30,0.42
Chennai,URBAN,MORNING,LOW,55,0.94
Mumbai,OLD_CITY,AFTERNOON,HIGH,62,0.42
Kolkata,URBAN,EVENING,MEDIUM,5,0.81
Chennai,OLD_CITY,MORNING,MEDIUM,38,0.42
Delhi,URBAN,MORNING,HIGH,77,0.55
Hyderabad,OLD_CITY,MORNING,HIGH,1,0.9
Delhi,URBAN,AFTERNOON,LOW,11,0.96
Chennai,OLD_CITY,AFTERNOON,MEDIUM,65,0.67
Mumbai,OLD_CITY,EVENING,MEDIUM,75,0.74
Chennai,URBAN,EVENING,HIGH,4,0.27
Delhi,URBAN,EVENING,HIGH,15,0.28
Mumbai,URBAN,EVENING,LOW,55,0.49
Hyderabad,OLD_CITY,AFTERNOON,HIGH,62,0.91
Delhi,OLD_CITY,AFTERNOON,MEDIUM,54,0.92
Hyderabad,OLD_CITY,MORNING,MEDIUM,73,0.98
Pune,OLD_CITY,AFTERNOON,MEDIUM,53,0.53
Bengaluru,URBAN,MORNING,LOW,6,0.46
Delhi,OLD_CITY,MORNING,MEDIUM,44,0.42
Pune,OLD_CITY,AFTERNOON,LOW,52,0.11
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,3,0.2
Kolkata,OLD_CITY,MORNING,LOW,5,0.54
Kolkata,OLD_CITY,AFTERNOON,LOW,65,0.69
Delhi,OLD_CITY,MORNING,HIGH,5,0.56
Delhi,OLD_CITY,MORNING,HIGH,67,0.61
Bengaluru,OLD_CITY,MORNING,MEDIUM,13,0.98
Hyderabad,OLD_CITY,EVENING,HIGH,1,0.33
Mumbai,URBAN,AFTERNOON,MEDIUM,86,0.58
Kolkata,URBAN,MORNING,LOW,49,0.42
Hyderabad,OLD_CITY,EVENING,HIGH,42,0.68
Pune,URBAN,AFTERNOON,LOW,38,0.15
Chennai,OLD_CITY,AFTERNOON,HIGH,57,0.34
Bengaluru,URBAN,MORNING,HIGH,20,0.68
Pune,OLD_CITY,AFTERNOON,HIGH,3,0.52
Pune,OLD_CITY,MORNING,MEDIUM,54,0.48
Delhi,OLD_CITY,MORNING,HIGH,13,0.17
Kolkata,URBAN,AFTERNOON,MEDIUM,48,0.65
Bengaluru,OLD_CITY,EVENING,MEDIUM,58,0.46
Bengaluru,URBAN,MORNING,HIGH,61,0.51
Chennai,OLD_CITY,MORNING,MEDIUM,38,0.54
Delhi,OLD_CITY,AFTERNOON,MEDIUM,18,0.35
Delhi,OLD_CITY,MORNING,MEDIUM,20,0.63
Kolkata,OLD_CITY,MORNING,MEDIUM,53,0.29
Kolkata,URBAN,MORNING,HIGH,60,0.78
Hyderabad,OLD_CITY,EVENING,LOW,87,0.88
Pune,OLD_CITY,EVENING,HIGH,10,0.84
Kolkata,OLD_CITY,AFTERNOON,MEDIUM,78,0.63
Kolkata,OLD_CITY,EVENING,MEDIUM,74,0.98
Bengaluru,OLD_CITY,EVENING,HIGH,70,1.0
Hyderabad,URBAN,MORNING,LOW,55,0.43
Bengaluru,URBAN,EVENING,LOW,56,0.83
Chennai,URBAN,EVENING,LOW,11,0.76
Bengaluru,URBAN,AFTERNOON,HIGH,35,0.55
Delhi,OLD_CITY,MORNING,LOW,43,0.58
