city,locality,area_type,road_width_category,heavy_vehicle_allowed,peak_hour_restriction,congestion_level,last_mile_difficulty,remarks
Kolkata,Area_17954,RURAL,WIDE,False,False,HIGH,3,generated
Chennai,Area_17955,RURAL,NARROW,False,False,LOW,5,generated
Chennai,Area_17956,OLD_CITY,WIDE,True,False,MEDIUM,5,generated
Pune,Area_17957,URBAN,MEDIUM,False,False,HIGH,5,generated
Chennai,Area_17958,URBAN,WIDE,False,True,MEDIUM,5,generated
Hyderabad,Area_17959,OLD_CITY,MEDIUM,True,False,MEDIUM,3,generated
Kolkata,Area_17960,OLD_CITY,WIDE,True,False,MEDIUM,1,generated
Mumbai,Area_17961,RURAL,NARROW,False,False,LOW,2,generated
Delhi,Area_17962,URBAN,NARROW,True,False,HIGH,3,generated
Hyderabad,Area_17963,URBAN,NARROW,True,False,MEDIUM,1,generated
Kolkata,Area_17964,OLD_CITY,WIDE,True,False,MEDIUM,4,generated
Delhi,Area_17965,OLD_CITY,MEDIUM,False,False,LOW,2,generated
Hyderabad,Area_17966,RURAL,WIDE,False,True,LOW,5,generated
Delhi,Area_17967,RURAL,WIDE,True,False,MEDIUM,3,generated
Hyderabad,Area_17968,RURAL,NARROW,False,True,HIGH,3,generated
Kolkata,Area_17969,URBAN,MEDIUM,False,False,LOW,2,generated
Chennai,Area_17970,URBAN,MEDIUM,True,True,HIGH,2,generated
Mumbai,Area_17971,OLD_CITY,NARROW,True,False,HIGH,3,generated
Delhi,Area_17972,URBAN,WIDE,False,True,LOW,5,generated
Chennai,Area_17973,OLD_CITY,NARROW,True,False,LOW,5,generated
Kolkata,Area_17974,RURAL,MEDIUM,False,False,HIGH,5,generated
Pune,Area_17975,OLD_CITY,WIDE,False,False,HIGH,3,generated
Hyderabad,Area_17976,RURAL,NARROW,True,False,HIGH,3,generated
Mumbai,Area_17977,URBAN,MEDIUM,False,True,HIGH,3,generated
Mumbai,Area_17978,URBAN,WIDE,True,False,MEDIUM,3,generated
Hyderabad,Area_17979,URBAN,NARROW,False,True,LOW,4,generated
Chennai,Area_17980,RURAL,WIDE,False,False,MEDIUM,5,generated
Kolkata,Area_17981,URBAN,WIDE,False,True,LOW,1,generated
Hyderabad,Area_17982,OLD_CITY,NARROW,True,False,HIGH,2,generated
Kolkata,Area_17983,OLD_CITY,NARROW,False,False,LOW,5,generated
Kolkata,Area_17984,URBAN,MEDIUM,True,False,HIGH,1,generated
Kolkata,Area_17985,OLD_CITY,WIDE,True,False,MEDIUM,3,generated
Pune,Area_17986,URBAN,NARROW,True,False,LOW,3,generated
Chennai,Area_17987,RURAL,MEDIUM,True,False,LOW,2,generated
Kolkata,Area_17988,RURAL,MEDIUM,True,False,HIGH,5,generated
Chennai,Area_17989,RURAL,WIDE,True,False,LOW,3,generated
Bengaluru,Area_17990,RURAL,NARROW,False,False,LOW,5,generated
Pune,Area_17991,OLD_CITY,NARROW,True,False,LOW,4,generated
Mumbai,Area_17992,OLD_CITY,MEDIUM,False,False,MEDIUM,1,generated
Mumbai,Area_17993,URBAN,MEDIUM,False,False,HIGH,4,generated
Chennai,Area_17994,OLD_CITY,MEDIUM,False,False,LOW,4,generated
Mumbai,Area_17995,URBAN,MEDIUM,True,False,LOW,4,generated
Bengaluru,Area_17996,URBAN,NARROW,False,False,HIGH,1,generated
Kolkata,Area_17997,OLD_CITY,WIDE,False,False,HIGH,3,generated
Delhi,Area_17998,OLD_CITY,MEDIUM,True,True,MEDIUM,3,generated
Chennai,Area_17999,RURAL,MEDIUM,True,False,HIGH,3,generated
Kolkata,Area_18000,URBAN,MEDIUM,False,True,LOW,4,generated
Chennai,Area_18001,URBAN,WIDE,True,False,HIGH,4,generated
Hyderabad,Area_18002,OLD_CITY,MEDIUM,False,False,HIGH,4,generated
Mumbai,Area_18003,OLD_CITY,NARROW,False,False,MEDIUM,1,generated
Kolkata,Area_18004,RURAL,NARROW,True,False,HIGH,3,generated
Pune,Area_18005,OLD_CITY,WIDE,False,False,LOW,2,generated
Chennai,Area_18006,RURAL,WIDE,True,False,HIGH,4,generated
Chennai,Area_18007,URBAN,MEDIUM,True,False,MEDIUM,4,generated
Pune,Area_18008,RURAL,MEDIUM,True,True,LOW,2,generated
Kolkata,Area_18009,URBAN,NARROW,True,False,LOW,1,generated
Mumbai,Area_18010,RURAL,NARROW,False,False,LOW,3,generated
Chennai,Area_18011,URBAN,NARROW,False,True,HIGH,3,generated
Delhi,Area_18012,OLD_CITY,NARROW,True,False,MEDIUM,2,generated
Mumbai,Area_18013,URBAN,WIDE,True,False,MEDIUM,2,generated
Pune,Area_18014,OLD_CITY,WIDE,True,False,HIGH,4,generated
Pune,Area_18015,URBAN,WIDE,False,False,LOW,3,generated
Delhi,Area_18016,RURAL,WIDE,False,True,HIGH,3,generated
Kolkata,Area_18017,RURAL,NARROW,True,False,LOW,4,generated
Chennai,Area_18018,URBAN,WIDE,True,False,MEDIUM,2,generated
Mumbai,Area_18019,RURAL,MEDIUM,False,True,LOW,5,generated
Chennai,Area_18020,OLD_CITY,WIDE,False,True,HIGH,2,generated
Bengaluru,Area_18021,RURAL,MEDIUM,True,False,LOW,2,generated
Mumbai,Area_18022,URBAN,MEDIUM,True,False,MEDIUM,4,generated
Bengaluru,Area_18023,RURAL,MEDIUM,False,False,HIGH,1,generated
Hyderabad,Area_18024,OLD_CITY,NARROW,True,False,LOW,1,generated
Mumbai,Area_18025,RURAL,MEDIUM,True,False,LOW,1,generated
Chennai,Area_18026,RURAL,NARROW,True,True,HIGH,2,generated
Mumbai,Area_18027,URBAN,MEDIUM,False,False,MEDIUM,5,generated
Mumbai,Area_18028,URBAN,MEDIUM,True,True,LOW,1,generated
Bengaluru,Area_18029,RURAL,WIDE,True,False,MEDIUM,2,generated
Pune,Area_18030,RURAL,MEDIUM,False,False,MEDIUM,4,generated
Chennai,Area_18031,URBAN,MEDIUM,False,False,MEDIUM,5,generated
Pune,Area_18032,URBAN,WIDE,True,False,HIGH,2,generated
Kolkata,Area_18033,URBAN,NARROW,False,True,HIGH,5,generated
Bengaluru,Area_18034,OLD_CITY,WIDE,True,False,LOW,1,generated
Kolkata,Area_18035,URBAN,WIDE,True,False,LOW,2,generated
Pune,Area_18036,RURAL,MEDIUM,True,True,MEDIUM,2,generated
Kolkata,Area_18037,RURAL,NARROW,True,True,LOW,4,generated
Hyderabad,Area_18038,URBAN,MEDIUM,True,True,HIGH,3,generated
Kolkata,Area_18039,OLD_CITY,NARROW,True,False,HIGH,1,generated
Bengaluru,Area_18040,RURAL,NARROW,False,True,MEDIUM,4,generated
Bengaluru,Area_18041,RURAL,MEDIUM,True,False,HIGH,3,generated
Kolkata,Area_18042,RURAL,MEDIUM,True,True,MEDIUM,2,generated
Chennai,Area_18043,OLD_CITY,WIDE,True,True,LOW,5,generated
Kolkata,Area_18044,OLD_CITY,MEDIUM,True,True,MEDIUM,5,generated
Kolkata,Area_18045,RURAL,WIDE,True,True,HIGH,3,generated
Chennai,Area_18046,RURAL,WIDE,False,False,MEDIUM,1,generated
Pune,Area_18047,URBAN,WIDE,False,False,MEDIUM,4,generated
Chennai,Area_18048,RURAL,WIDE,True,False,MEDIUM,4,generated
Chennai,Area_18049,RURAL,NARROW,True,False,MEDIUM,1,generated
Bengaluru,Area_18050,RURAL,MEDIUM,True,False,HIGH,5,generated
Pune,Area_18051,OLD_CITY,NARROW,False,False,HIGH,3,generated
Delhi,Area_18052,URBAN,MEDIUM,False,True,MEDIUM,4,generated
Pune,Area_18053,RURAL,WIDE,False,False,HIGH,3,generated
Kolkata,Area_18054,RURAL,MEDIUM,True,True,HIGH,1,generated
Chennai,Area_18055,RURAL,MEDIUM,True,False,HIGH,4,generated
Pune,Area_18056,URBAN,NARROW,False,True,MEDIUM,4,generated
Mumbai,Area_18057,RURAL,NARROW,True,False,LOW,2,generated
Pune,Area_18058,URBAN,WIDE,True,False,LOW,3,generated
Mumbai,Area_18059,OLD_CITY,WIDE,True,False,LOW,4,generated
Mumbai,Area_18060,OLD_CITY,NARROW,False,False,HIGH,1,generated
Pune,Area_18061,URBAN,WIDE,True,False,HIGH,2,generated
Hyderabad,Area_18062,RURAL,MEDIUM,True,False,LOW,3,generated
Hyderabad,Area_18063,URBAN,WIDE,False,False,HIGH,2,generated
Hyderabad,Area_18064,OLD_CITY,NARROW,False,False,LOW,3,generated
Mumbai,Area_18065,RURAL,WIDE,True,False,LOW,2,generated
Mumbai,Area_18066,RURAL,NARROW,True,False,MEDIUM,3,generated
Delhi,Area_18067,RURAL,NARROW,True,False,HIGH,2,generated
Kolkata,Area_18068,RURAL,NARROW,True,False,LOW,3,generated
Pune,Area_18069,URBAN,WIDE,False,False,LOW,1,generated
Pune,Area_18070,OLD_CITY,WIDE,False,True,LOW,2,generated
Bengaluru,Area_18071,URBAN,MEDIUM,True,False,LOW,3,generated
Delhi,Area_18072,RURAL,WIDE,True,False,LOW,2,generated
Delhi,Area_18073,OLD_CITY,NARROW,True,False,LOW,2,generated
Mumbai,Area_18074,RURAL,MEDIUM,True,False,HIGH,3,generated
Chennai,Area_18075,URBAN,NARROW,True,True,LOW,3,generated
Chennai,Area_18076,RURAL,MEDIUM,True,False,MEDIUM,3,generated
Chennai,Area_18077,RURAL,NARROW,True,True,HIGH,3,generated
Hyderabad,Area_18078,RURAL,MEDIUM,True,False,LOW,1,generated
Mumbai,Area_18079,URBAN,MEDIUM,False,False,LOW,5,generated
Mumbai,Area_18080,OLD_CITY,WIDE,False,True,HIGH,3,generated
Chennai,Area_18081,RURAL,MEDIUM,True,False,HIGH,3,generated
Kolkata,Area_18082,RURAL,WIDE,True,False,HIGH,5,generated
Hyderabad,Area_18083,URBAN,NARROW,True,False,MEDIUM,2,generated
Hyderabad,Area_18084,URBAN,WIDE,True,False,LOW,3,generated
Pune,Area_18085,URBAN,MEDIUM,False,True,MEDIUM,5,generated
Delhi,Area_18086,RURAL,NARROW,True,False,LOW,5,generated
Chennai,Area_18087,URBAN,MEDIUM,False,True,HIGH,3,generated
Bengaluru,Area_18088,RURAL,NARROW,False,True,HIGH,2,generated
Pune,Area_18089,RURAL,MEDIUM,False,True,HIGH,4,generated
Hyderabad,Area_18090,URBAN,WIDE,False,False,HIGH,4,generated
Kolkata,Area_18091,RURAL,NARROW,False,False,MEDIUM,5,generated
Bengaluru,Area_18092,RURAL,NARROW,False,False,HIGH,4,generated
Bengaluru,Area_18093,OLD_CITY,WIDE,True,False,HIGH,1,generated
Mumbai,Area_18094,OLD_CITY,MEDIUM,False,False,LOW,2,generated
Mumbai,Area_18095,RURAL,MEDIUM,True,False,LOW,3,generated
Bengaluru,Area_18096,OLD_CITY,NARROW,True,False,HIGH,5,generated
Kolkata,Area_18097,RURAL,NARROW,True,True,MEDIUM,3,generated
Chennai,Area_18098,RURAL,WIDE,False,True,HIGH,5,generated
Bengaluru,Area_18099,URBAN,NARROW,True,True,LOW,3,generated
Pune,Area_18100,URBAN,WIDE,False,False,HIGH,3,generated
Hyderabad,Area_18101,RURAL,MEDIUM,False,False,MEDIUM,3,generated
Mumbai,Area_18102,RURAL,MEDIUM,False,False,HIGH,5,generated
Bengaluru,Area_18103,URBAN,NARROW,False,False,MEDIUM,1,generated
Hyderabad,Area_18104,OLD_CITY,NARROW,False,False,HIGH,5,generated
Kolkata,Area_18105,RURAL,WIDE,True,False,HIGH,4,generated
Hyderabad,Area_18106,RURAL,WIDE,False,False,MEDIUM,4,generated
Kolkata,Area_18107,OLD_CITY,MEDIUM,False,False,HIGH,2,generated
Delhi,Area_18108,RURAL,MEDIUM,False,False,LOW,4,generated
Bengaluru,Area_18109,OLD_CITY,NARROW,False,False,LOW,2,generated
Pune,Area_18110,RURAL,WIDE,True,False,HIGH,1,generated
Bengaluru,Area_18111,OLD_CITY,MEDIUM,True,False,LOW,3,generated
Hyderabad,Area_18112,OLD_CITY,WIDE,True,True,HIGH,2,generated
Delhi,Area_18113,URBAN,NARROW,True,False,MEDIUM,5,generated
Mumbai,Area_18114,RURAL,NARROW,False,False,MEDIUM,4,generated
Bengaluru,Area_18115,OLD_CITY,NARROW,False,False,LOW,2,generated
Pune,Area_18116,RURAL,MEDIUM,True,False,HIGH,1,generated
Kolkata,Area_18117,URBAN,WIDE,True,False,HIGH,5,generated
Pune,Area_18118,RURAL,WIDE,False,False,MEDIUM,5,generated
Kolkata,Area_18119,RURAL,MEDIUM,True,False,MEDIUM,1,generated
Pune,Area_18120,URBAN,WIDE,False,True,HIGH,2,generated
Delhi,Area_18121,RURAL,NARROW,False,False,LOW,5,generated
Kolkata,Area_18122,OLD_CITY,MEDIUM,True,True,LOW,1,generated
Delhi,Area_18123,RURAL,NARROW,False,True,MEDIUM,5,generated
Mumbai,Area_18124,RURAL,WIDE,False,False,LOW,3,generated
Chennai,Area_18125,RURAL,WIDE,False,False,LOW,3,generated
Pune,Area_18126,RURAL,WIDE,False,False,HIGH,2,generated
Pune,Area_18127,URBAN,WIDE,False,True,MEDIUM,2,generated
Delhi,Area_18128,URBAN,MEDIUM,True,False,HIGH,5,generated
Hyderabad,Area_18129,RURAL,MEDIUM,False,False,HIGH,2,generated
Mumbai,Area_18130,URBAN,WIDE,True,False,MEDIUM,1,generated
Chennai,Area_18131,RURAL,WIDE,True,False,LOW,2,generated
Hyderabad,Area_18132,RURAL,MEDIUM,True,True,LOW,4,generated
Bengaluru,Area_18133,URBAN,NARROW,True,False,MEDIUM,2,generated
Chennai,Area_18134,OLD_CITY,MEDIUM,True,False,HIGH,5,generated
Delhi,Area_18135,URBAN,NARROW,True,False,HIGH,1,generated
Chennai,Area_18136,RURAL,NARROW,False,False,MEDIUM,4,generated
Chennai,Area_18137,URBAN,WIDE,False,False,LOW,2,generated
Mumbai,Area_18138,OLD_CITY,NARROW,True,False,HIGH,5,generated
Pune,Area_18139,URBAN,WIDE,True,False,HIGH,3,generated
Hyderabad,Area_18140,OLD_CITY,NARROW,True,False,HIGH,2,generated
Delhi,Area_18141,RURAL,MEDIUM,False,False,LOW,1,generated
Bengaluru,Area_18142,RURAL,NARROW,True,False,LOW,5,generated
Delhi,Area_18143,OLD_CITY,MEDIUM,True,False,MEDIUM,4,generated
Chennai,Area_18144,URBAN,WIDE,True,False,LOW,3,generated
Bengaluru,Area_18145,OLD_CITY,NARROW,False,False,MEDIUM,2,generated
Kolkata,Area_18146,URBAN,WIDE,True,False,HIGH,5,generated
Hyderabad,Area_18147,URBAN,WIDE,True,True,LOW,2,generated
Hyderabad,Area_18148,URBAN,MEDIUM,True,False,LOW,2,generated
Pune,Area_18149,URBAN,WIDE,True,False,HIGH,5,generated
Kolkata,Area_18150,OLD_CITY,MEDIUM,False,False,LOW,4,generated
Mumbai,Area_18151,OLD_CITY,MEDIUM,False,False,HIGH,3,generated
Delhi,Area_18152,OLD_CITY,NARROW,False,False,HIGH,2,generated
Bengaluru,Area_18153,OLD_CITY,NARROW,True,True,LOW,1,generated
Kolkata,Area_18154,RURAL,WIDE,True,False,MEDIUM,2,generated
Delhi,Area_18155,RURAL,WIDE,False,True,HIGH,1,generated
Kolkata,Area_18156,RURAL,WIDE,True,False,LOW,3,generated
Pune,Area_18157,URBAN,WIDE,True,False,LOW,2,generated
Hyderabad,Area_18158,OLD_CITY,MEDIUM,True,False,LOW,2,generated
Mumbai,Area_18159,OLD_CITY,NARROW,False,True,LOW,3,generated
Delhi,Area_18160,URBAN,NARROW,False,False,HIGH,2,generated
Delhi,Area_18161,RURAL,MEDIUM,True,False,HIGH,5,generated
Chennai,Area_18162,OLD_CITY,WIDE,True,False,MEDIUM,5,generated
Kolkata,Area_18163,URBAN,WIDE,True,False,HIGH,2,generated
Bengaluru,Area_18164,URBAN,WIDE,True,False,LOW,4,generated
Bengaluru,Area_18165,URBAN,WIDE,True,False,HIGH,5,generated
Mumbai,Area_18166,URBAN,MEDIUM,True,False,LOW,5,generated
Pune,Area_18167,URBAN,MEDIUM,True,False,HIGH,2,generated
Mumbai,Area_18168,URBAN,MEDIUM,True,False,HIGH,5,generated
Kolkata,Area_18169,URBAN,MEDIUM,False,False,LOW,5,generated
Bengaluru,Area_18170,OLD_CITY,MEDIUM,True,True,LOW,2,generated
Hyderabad,Area_18171,OLD_CITY,MEDIUM,False,True,HIGH,1,generated
Hyderabad,Area_18172,RURAL,NARROW,True,False,HIGH,3,generated
Kolkata,Area_18173,URBAN,MEDIUM,False,False,MEDIUM,3,generated
Chennai,Area_18174,OLD_CITY,WIDE,False,True,MEDIUM,3,generated
Hyderabad,Area_18175,OLD_CITY,WIDE,True,True,MEDIUM,3,generated
Delhi,Area_18176,OLD_CITY,MEDIUM,False,True,MEDIUM,1,generated
Kolkata,Area_18177,OLD_CITY,NARROW,False,False,HIGH,1,generated
Mumbai,Area_18178,URBAN,MEDIUM,False,False,HIGH,5,generated
Bengaluru,Area_18179,URBAN,NARROW,False,False,LOW,4,generated
Kolkata,Area_18180,URBAN,MEDIUM,True,False,MEDIUM,4,generated
Pune,Area_18181,RURAL,WIDE,True,False,MEDIUM,5,generated
Bengaluru,Area_18182,RURAL,WIDE,False,False,MEDIUM,1,generated
Bengaluru,Area_18183,RURAL,NARROW,False,False,HIGH,5,generated
Chennai,Area_18184,RURAL,MEDIUM,True,True,LOW,3,generated
Hyderabad,Area_18185,URBAN,NARROW,False,False,MEDIUM,5,generated
Kolkata,Area_18186,URBAN,MEDIUM,True,False,MEDIUM,2,generated
Delhi,Area_18187,URBAN,MEDIUM,True,True,MEDIUM,2,generated
Hyderabad,Area_18188,RURAL,NARROW,False,False,LOW,3,generated
Kolkata,Area_18189,OLD_CITY,WIDE,True,False,MEDIUM,4,generated
Mumbai,Area_18190,URBAN,NARROW,False,False,LOW,3,generated
Kolkata,Area_18191,OLD_CITY,WIDE,True,False,LOW,3,generated
Hyderabad,Area_18192,OLD_CITY,MEDIUM,True,False,LOW,5,generated
Pune,Area_18193,OLD_CITY,WIDE,True,False,LOW,3,generated
Chennai,Area_18194,RURAL,MEDIUM,False,True,LOW,1,generated
Delhi,Area_18195,URBAN,MEDIUM,True,True,LOW,1,generated
Hyderabad,Area_18196,OLD_CITY,WIDE,False,False,HIGH,2,generated
Bengaluru,Area_18197,URBAN,NARROW,True,False,MEDIUM,5,generated
Hyderabad,Area_18198,OLD_CITY,MEDIUM,True,False,LOW,4,generated
Delhi,Area_18199,RURAL,NARROW,True,True,LOW,4,generated
Hyderabad,Area_18200,RURAL,MEDIUM,True,True,LOW,3,generated
Mumbai,Area_18201,OLD_CITY,WIDE,True,False,LOW,1,generated
Delhi,Area_18202,RURAL,NARROW,False,True,HIGH,5,generated
Kolkata,Area_18203,RURAL,NARROW,True,True,HIGH,5,generated
Mumbai,Area_18204,OLD_CITY,MEDIUM,True,True,HIGH,3,generated
Hyderabad,Area_18205,RURAL,NARROW,False,True,HIGH,4,generated
Hyderabad,Area_18206,URBAN,WIDE,False,False,LOW,5,generated
Pune,Area_18207,RURAL,WIDE,False,True,LOW,2,generated
Hyderabad,Area_18208,URBAN,NARROW,True,False,LOW,1,generated
Pune,Area_18209,URBAN,NARROW,True,False,HIGH,1,generated
Kolkata,Area_18210,OLD_CITY,MEDIUM,True,False,LOW,5,generated
Delhi,Area_18211,URBAN,NARROW,True,False,MEDIUM,5,generated
Pune,Area_18212,URBAN,WIDE,True,True,HIGH,4,generated
Hyderabad,Area_18213,OLD_CITY,MEDIUM,True,True,MEDIUM,3,generated
Pune,Area_18214,OLD_CITY,WIDE,False,False,HIGH,5,generated
Pune,Area_18215,URBAN,MEDIUM,False,False,MEDIUM,3,generated
Hyderabad,Area_18216,URBAN,MEDIUM,False,False,HIGH,5,generated
Bengaluru,Area_18217,URBAN,MEDIUM,True,True,HIGH,4,generated
Mumbai,Area_18218,URBAN,MEDIUM,True,False,LOW,1,generated
Chennai,Area_18219,RURAL,MEDIUM,True,False,MEDIUM,2,generated
Mumbai,Area_18220,OLD_CITY,NARROW,False,False,LOW,2,generated
Chennai,Area_18221,RURAL,MEDIUM,True,False,HIGH,4,generated
Pune,Area_18222,OLD_CITY,NARROW,True,False,MEDIUM,1,generated
Delhi,Area_18223,URBAN,WIDE,False,False,HIGH,3,generated
Hyderabad,Area_18224,OLD_CITY,WIDE,True,False,HIGH,3,generated
Delhi,Area_18225,OLD_CITY,NARROW,True,False,HIGH,3,generated
Pune,Area_18226,URBAN,MEDIUM,True,True,HIGH,1,generated
Mumbai,Area_18227,URBAN,WIDE,False,True,HIGH,3,generated
Delhi,Area_18228,URBAN,MEDIUM,True,False,LOW,2,generated
Chennai,Area_18229,RURAL,WIDE,False,False,MEDIUM,2,generated
Kolkata,Area_18230,OLD_CITY,WIDE,True,False,HIGH,3,generated
Mumbai,Area_18231,OLD_CITY,MEDIUM,False,True,HIGH,3,generated
Hyderabad,Area_18232,RURAL,MEDIUM,True,True,HIGH,3,generated
Kolkata,Area_18233,OLD_CITY,WIDE,False,True,HIGH,5,generated
Hyderabad,Area_18234,RURAL,MEDIUM,True,True,LOW,3,generated
Hyderabad,Area_18235,OLD_CITY,WIDE,True,True,HIGH,4,generated
Delhi,Area_18236,URBAN,NARROW,False,False,LOW,1,generated
Bengaluru,Area_18237,RURAL,NARROW,True,False,HIGH,3,generated
Mumbai,Area_18238,OLD_CITY,WIDE,True,True,HIGH,4,generated
Chennai,Area_18239,URBAN,NARROW,False,True,HIGH,3,generated
Bengaluru,Area_18240,URBAN,MEDIUM,False,True,LOW,4,generated
Hyderabad,Area_18241,OLD_CITY,MEDIUM,True,False,LOW,4,generated
Mumbai,Area_18242,OLD_CITY,MEDIUM,False,False,MEDIUM,4,generated
Bengaluru,Area_18243,RURAL,NARROW,False,False,MEDIUM,3,generated
Hyderabad,Area_18244,OLD_CITY,WIDE,True,False,HIGH,4,generated
Delhi,Area_18245,OLD_CITY,NARROW,True,False,MEDIUM,5,generated
Kolkata,Area_18246,RURAL,MEDIUM,True,True,LOW,2,generated
Hyderabad,Area_18247,RURAL,MEDIUM,True,False,MEDIUM,5,generated
Mumbai,Area_18248,URBAN,NARROW,False,False,HIGH,1,generated
Kolkata,Area_18249,URBAN,WIDE,False,False,MEDIUM,5,generated
Delhi,Area_18250,URBAN,WIDE,False,False,LOW,3,generated
Pune,Area_18251,URBAN,MEDIUM,False,True,LOW,2,generated
Kolkata,Area_18252,OLD_CITY,MEDIUM,False,False,MEDIUM,1,generated
Hyderabad,Area_18253,OLD_CITY,MEDIUM,True,False,HIGH,5,generated
Hyderabad,Area_18254,RURAL,MEDIUM,True,False,MEDIUM,1,generated
Kolkata,Area_18255,OLD_CITY,NARROW,False,False,LOW,5,generated
Chennai,Area_18256,OLD_CITY,MEDIUM,True,False,MEDIUM,3,generated
Kolkata,Area_18257,OLD_CITY,MEDIUM,True,False,MEDIUM,4,generated
Pune,Area_18258,URBAN,MEDIUM,True,False,LOW,3,generated
Mumbai,Area_18259,RURAL,NARROW,True,False,HIGH,2,generated
Bengaluru,Area_18260,RURAL,NARROW,True,False,HIGH,2,generated
Bengaluru,Area_18261,URBAN,NARROW,True,False,LOW,3,generated
Hyderabad,Area_18262,URBAN,NARROW,True,False,HIGH,4,generated
Bengaluru,Area_18263,RURAL,NARROW,True,False,HIGH,5,generated
Kolkata,Area_18264,RURAL,WIDE,True,False,HIGH,1,generated
Delhi,Area_18265,RURAL,NARROW,True,False,MEDIUM,2,generated
Pune,Area_18266,RURAL,NARROW,True,False,MEDIUM,1,generated
Kolkata,Area_18267,OLD_CITY,MEDIUM,True,True,LOW,2,generated
Pune,Area_18268,OLD_CITY,NARROW,True,False,HIGH,1,generated
Pune,Area_18269,OLD_CITY,MEDIUM,False,True,MEDIUM,5,generated
Delhi,Area_18270,URBAN,NARROW,False,False,LOW,5,generated
Pune,Area_18271,RURAL,MEDIUM,False,False,MEDIUM,3,generated
Chennai,Area_18272,URBAN,WIDE,False,False,HIGH,1,generated
Delhi,Area_18273,URBAN,NARROW,False,False,LOW,2,generated
Mumbai,Area_18274,URBAN,MEDIUM,True,False,LOW,4,generated
Kolkata,Area_18275,URBAN,MEDIUM,True,False,MEDIUM,3,generated
Hyderabad,Area_18276,RURAL,MEDIUM,True,True,HIGH,2,generated
Delhi,Area_18277,URBAN,NARROW,True,False,LOW,2,generated
Bengaluru,Area_18278,RURAL,WIDE,True,False,MEDIUM,3,generated
Kolkata,Area_18279,OLD_CITY,MEDIUM,False,True,LOW,4,generated
Chennai,Area_18280,URBAN,MEDIUM,True,False,HIGH,2,generated
Mumbai,Area_18281,URBAN,MEDIUM,True,False,HIGH,2,generated
Chennai,Area_18282,RURAL,WIDE,True,False,HIGH,5,generated
Pune,Area_18283,URBAN,MEDIUM,True,False,LOW,5,generated
Kolkata,Area_18284,URBAN,NARROW,True,True,HIGH,1,generated
Mumbai,Area_18285,OLD_CITY,NARROW,True,False,HIGH,5,generated
Kolkata,Area_18286,RURAL,NARROW,True,False,HIGH,3,generated
Mumbai,Area_18287,URBAN,MEDIUM,False,False,MEDIUM,5,generated
Bengaluru,Area_18288,URBAN,MEDIUM,False,False,LOW,3,generated
Chennai,Area_18289,URBAN,NARROW,True,False,MEDIUM,1,generated
Delhi,Area_18290,URBAN,WIDE,False,False,MEDIUM,1,generated
Pune,Area_18291,RURAL,MEDIUM,True,False,HIGH,2,generated
Chennai,Area_18292,OLD_CITY,WIDE,True,True,LOW,2,generated
Chennai,Area_18293,URBAN,WIDE,False,False,LOW,4,generated
Delhi,Area_18294,OLD_CITY,NARROW,False,False,MEDIUM,5,generated
Kolkata,Area_18295,RURAL,WIDE,True,True,HIGH,3,generated
Pune,Area_18296,OLD_CITY,WIDE,True,False,MEDIUM,4,generated
Mumbai,Area_18297,OLD_CITY,NARROW,True,False,HIGH,5,generated
Hyderabad,Area_18298,RURAL,MEDIUM,True,False,HIGH,2,generated
Bengaluru,Area_18299,URBAN,NARROW,True,False,MEDIUM,4,generated
Bengaluru,Area_18300,OLD_CITY,WIDE,True,False,HIGH,4,generated
Mumbai,Area_18301,RURAL,WIDE,False,False,MEDIUM,4,generated
Pune,Area_18302,RURAL,NARROW,False,True,MEDIUM,4,generated
Mumbai,Area_18303,OLD_CITY,MEDIUM,False,False,HIGH,5,generated
Hyderabad,Area_18304,OLD_CITY,NARROW,True,False,LOW,3,generated
Mumbai,Area_18305,OLD_CITY,MEDIUM,True,False,MEDIUM,4,generated
Delhi,Area_18306,OLD_CITY,WIDE,False,False,HIGH,1,generated
Bengaluru,Area_18307,URBAN,WIDE,True,True,HIGH,1,generated
Delhi,Area_18308,RURAL,MEDIUM,True,True,HIGH,5,generated
Delhi,Area_18309,RURAL,WIDE,True,False,HIGH,2,generated
Kolkata,Area_18310,URBAN,WIDE,True,False,HIGH,5,generated
Bengaluru,Area_18311,RURAL,MEDIUM,False,False,LOW,3,generated
Delhi,Area_18312,OLD_CITY,WIDE,True,True,MEDIUM,5,generated
Bengaluru,Area_18313,RURAL,WIDE,True,False,HIGH,5,generated
Delhi,Area_18314,URBAN,WIDE,True,False,HIGH,5,generated
Chennai,Area_18315,URBAN,WIDE,False,False,LOW,5,generated
Hyderabad,Area_18316,RURAL,MEDIUM,False,False,HIGH,2,generated
Kolkata,Area_18317,RURAL,NARROW,False,False,LOW,4,generated
Delhi,Area_18318,OLD_CITY,WIDE,True,False,HIGH,5,generated
Bengaluru,Area_18319,OLD_CITY,NARROW,True,False,HIGH,2,generated
Hyderabad,Area_18320,RURAL,WIDE,True,False,LOW,4,generated
Pune,Area_18321,URBAN,MEDIUM,True,False,LOW,5,generated
Bengaluru,Area_18322,OLD_CITY,MEDIUM,False,False,LOW,3,generated
Hyderabad,Area_18323,URBAN,NARROW,True,False,HIGH,4,generated
Kolkata,Area_18324,OLD_CITY,NARROW,False,True,MEDIUM,3,generated
