delivery_event_id,shipment_id,delivery_outcome,failure_reason,human_override_flag,delivery_delay_minutes
EVT022612,SHP022612,Failed,Traffic,True,88
EVT022613,SHP022613,Delivered,Address Issue,False,265
EVT022614,SHP022614,Delivered,Address Issue,False,145
EVT022615,SHP022615,Delivered,Address Issue,False,245
EVT022616,SHP022616,Delivered,None,False,266
EVT022617,SHP022617,Delayed,Address Issue,False,287
EVT022618,SHP022618,Delivered,Address Issue,True,13
EVT022619,SHP022619,Delivered,Customer Unavailable,False,262
EVT022620,SHP022620,Delivered,Traffic,True,111
EVT022621,SHP022621,Delivered,Traffic,False,224
EVT022622,SHP022622,Delivered,Customer Unavailable,True,85
EVT022623,SHP022623,Delivered,Traffic,False,8
EVT022624,SHP022624,Delivered,None,False,240
EVT022625,SHP022625,Delivered,Customer Unavailable,False,144
EVT022626,SHP022626,Delivered,Customer Unavailable,False,108
EVT022627,SHP022627,Delivered,None,False,13
EVT022628,SHP022628,Delivered,Customer Unavailable,False,57
EVT022629,SHP022629,Delivered,Weather,False,65
EVT022630,SHP022630,Failed,None,True,80
EVT022631,SHP022631,Delivered,Customer Unavailable,True,247
EVT022632,SHP022632,Delivered,None,False,1
EVT022633,SHP022633,Delivered,None,False,64
EVT022634,SHP022634,Delivered,Address Issue,False,95
EVT022635,SHP022635,Delayed,Weather,False,270
EVT022636,SHP022636,Delivered,None,False,212
EVT022637,SHP022637,Delivered,None,True,245
EVT022638,SHP022638,Delayed,Weather,False,299
EVT022639,SHP022639,Delivered,None,False,197
EVT022640,SHP022640,Delivered,None,False,10
EVT022641,SHP022641,Failed,Traffic,False,60
EVT022642,SHP022642,Delivered,None,False,237
EVT022643,SHP022643,Delivered,None,False,163
EVT022644,SHP022644,Delivered,Customer Unavailable,False,66
EVT022645,SHP022645,Delayed,None,False,225
EVT022646,SHP022646,Delayed,None,False,104
EVT022647,SHP022647,Delivered,Weather,True,173
EVT022648,SHP022648,Delivered,Weather,False,261
EVT022649,SHP022649,Failed,None,True,56
EVT022650,SHP022650,Delayed,Customer Unavailable,False,179
EVT022651,SHP022651,Delayed,Weather,False,18
EVT022652,SHP022652,Delivered,None,False,47
EVT022653,SHP022653,Delivered,Weather,False,175
EVT022654,SHP022654,Delivered,Address Issue,False,46
EVT022655,SHP022655,Failed,Traffic,False,181
EVT022656,SHP022656,Delivered,Weather,False,197
EVT022657,SHP022657,Failed,Customer Unavailable,False,197
EVT022658,SHP022658,Delivered,None,False,22
EVT022659,SHP022659,Delivered,Customer Unavailable,False,170
EVT022660,SHP022660,Delivered,None,False,17
EVT022661,SHP022661,Delivered,None,False,190
EVT022662,SHP022662,Delayed,Customer Unavailable,True,287
EVT022663,SHP022663,Delivered,Weather,False,297
EVT022664,SHP022664,Delayed,None,False,16
EVT022665,SHP022665,Delivered,Address Issue,False,254
EVT022666,SHP022666,Delivered,None,False,33
EVT022667,SHP022667,Delivered,Customer Unavailable,False,284
EVT022668,SHP022668,Delivered,Address Issue,False,186
EVT022669,SHP022669,Delivered,None,False,141
EVT022670,SHP022670,Delivered,Address Issue,False,59
EVT022671,SHP022671,Delivered,Customer Unavailable,False,40
EVT022672,SHP022672,Delivered,Address Issue,False,84
EVT022673,SHP022673,Delivered,Customer Unavailable,False,220
EVT022674,SHP022674,Delivered,Address Issue,False,51
EVT022675,SHP022675,Delivered,Customer Unavailable,False,154
EVT022676,SHP022676,Delivered,None,False,134
EVT022677,SHP022677,Delayed,None,False,31
EVT022678,SHP022678,Delivered,Customer Unavailable,False,208
EVT022679,SHP022679,Delivered,None,False,249
EVT022680,SHP022680,Failed,None,True,172
EVT022681,SHP022681,Delivered,Weather,False,42
EVT022682,SHP022682,Delivered,Address Issue,True,194
EVT022683,SHP022683,Delivered,Traffic,False,136
EVT022684,SHP022684,Delayed,Weather,False,238
EVT022685,SHP022685,Delivered,Customer Unavailable,True,107
EVT022686,SHP022686,Delivered,Weather,False,250
EVT022687,SHP022687,Delayed,None,False,16
EVT022688,SHP022688,Delayed,Traffic,False,42
EVT022689,SHP022689,Delayed,Address Issue,True,269
EVT022690,SHP022690,Delivered,None,False,146
EVT022691,SHP022691,Delayed,Traffic,False,293
EVT022692,SHP022692,Delivered,Customer Unavailable,False,133
EVT022693,SHP022693,Delayed,Customer Unavailable,False,193
EVT022694,SHP022694,Delivered,Customer Unavailable,False,162
EVT022695,SHP022695,Delivered,Address Issue,False,237
EVT022696,SHP022696,Delivered,Weather,False,14
EVT022697,SHP022697,Delivered,Traffic,False,29
EVT022698,SHP022698,Delivered,None,False,198
EVT022699,SHP022699,Delivered,Address Issue,False,185
EVT022700,SHP022700,Delivered,Address Issue,False,73
EVT022701,SHP022701,Delayed,Traffic,False,158
EVT022702,SHP022702,Delivered,None,False,10
EVT022703,SHP022703,Delivered,Weather,False,148
EVT022704,SHP022704,Delivered,Customer Unavailable,False,170
EVT022705,SHP022705,Delivered,Customer Unavailable,False,270
EVT022706,SHP022706,Delivered,None,False,299
EVT022707,SHP022707,Delivered,Customer Unavailable,False,144
EVT022708,SHP022708,Delivered,Address Issue,True,5
EVT022709,SHP022709,Delivered,Address Issue,False,222
EVT022710,SHP022710,Delivered,None,False,89
EVT022711,SHP022711,Delivered,Customer Unavailable,False,136
EVT022712,SHP022712,Failed,Customer Unavailable,False,63
EVT022713,SHP022713,Delivered,Customer Unavailable,False,285
EVT022714,SHP022714,Delayed,Address Issue,True,32
EVT022715,SHP022715,Delivered,Customer Unavailable,False,112
EVT022716,SHP022716,Delivered,Weather,True,0
EVT022717,SHP022717,Delivered,Address Issue,False,11
EVT022718,SHP022718,Delivered,Address Issue,True,50
EVT022719,SHP022719,Delayed,None,False,160
EVT022720,SHP022720,Failed,None,False,102
EVT022721,SHP022721,Delivered,None,False,226
EVT022722,SHP022722,Delivered,Customer Unavailable,False,254
EVT022723,SHP022723,Delivered,Customer Unavailable,False,3
EVT022724,SHP022724,Delivered,None,False,177
EVT022725,SHP022725,Delivered,None,False,29
EVT022726,SHP022726,Delivered,None,False,141
EVT022727,SHP022727,Delayed,Customer Unavailable,False,257
EVT022728,SHP022728,Delivered,Traffic,False,249
EVT022729,SHP022729,Delivered,None,False,67
EVT022730,SHP022730,Delivered,Customer Unavailable,False,12
EVT022731,SHP022731,Delayed,None,False,243
EVT022732,SHP022732,Delivered,Customer Unavailable,False,41
EVT022733,SHP022733,Delivered,Weather,False,105
EVT022734,SHP022734,Delivered,Address Issue,False,182
EVT022735,SHP022735,Delivered,Customer Unavailable,False,197
EVT022736,SHP022736,Delivered,Address Issue,False,114
EVT022737,SHP022737,Delivered,None,False,289
EVT022738,SHP022738,Delivered,None,False,84
EVT022739,SHP022739,Delivered,Traffic,False,39
EVT022740,SHP022740,Delayed,Customer Unavailable,False,105
EVT022741,SHP022741,Delivered,Traffic,False,219
EVT022742,SHP022742,Delivered,Address Issue,True,121
EVT022743,SHP022743,Delivered,Weather,False,241
EVT022744,SHP022744,Delayed,None,False,187
EVT022745,SHP022745,Delivered,Address Issue,False,162
EVT022746,SHP022746,Delivered,Customer Unavailable,False,143
EVT022747,SHP022747,Delivered,Address Issue,True,166
EVT022748,SHP022748,Delivered,Address Issue,False,277
EVT022749,SHP022749,Delivered,Weather,False,47
EVT022750,SHP022750,Delivered,None,False,232
EVT022751,SHP022751,Delivered,Customer Unavailable,False,129
EVT022752,SHP022752,Delayed,Address Issue,True,107
EVT022753,SHP022753,Delivered,Weather,True,24
EVT022754,SHP022754,Failed,None,False,181
EVT022755,SHP022755,Delivered,None,False,287
EVT022756,SHP022756,Delivered,None,True,0
EVT022757,SHP022757,Delivered,Address Issue,False,204
EVT022758,SHP022758,Delivered,Traffic,False,267
EVT022759,SHP022759,Delivered,Customer Unavailable,False,167
EVT022760,SHP022760,Delivered,Customer Unavailable,True,286
EVT022761,SHP022761,Delivered,Customer Unavailable,False,92
EVT022762,SHP022762,Delivered,Address Issue,False,216
EVT022763,SHP022763,Delivered,Address Issue,False,199
EVT022764,SHP022764,Delivered,Customer Unavailable,False,238
EVT022765,SHP022765,Failed,Traffic,False,59
EVT022766,SHP022766,Delivered,None,False,63
EVT022767,SHP022767,Delivered,None,False,73
EVT022768,SHP022768,Delivered,Address Issue,False,157
EVT022769,SHP022769,Delivered,None,False,57
EVT022770,SHP022770,Delivered,None,True,108
EVT022771,SHP022771,Delivered,Traffic,False,212
EVT022772,SHP022772,Delayed,Address Issue,False,173
EVT022773,SHP022773,Delivered,None,False,236
EVT022774,SHP022774,Delayed,Address Issue,False,163
EVT022775,SHP022775,Delivered,Customer Unavailable,True,281
EVT022776,SHP022776,Delivered,Traffic,True,163
EVT022777,SHP022777,Delivered,Customer Unavailable,False,231
EVT022778,SHP022778,Delivered,Traffic,True,249
EVT022779,SHP022779,Delivered,Address Issue,False,83
EVT022780,SHP022780,Delayed,Address Issue,False,101
EVT022781,SHP022781,Delivered,Address Issue,False,124
EVT022782,SHP022782,Delayed,Customer Unavailable,False,161
EVT022783,SHP022783,Delivered,Address Issue,False,31
EVT022784,SHP022784,Delivered,None,True,206
EVT022785,SHP022785,Delayed,Customer Unavailable,False,269
EVT022786,SHP022786,Delivered,None,False,193
EVT022787,SHP022787,Delivered,Customer Unavailable,True,216
EVT022788,SHP022788,Delivered,Customer Unavailable,False,161
EVT022789,SHP022789,Delivered,None,False,111
EVT022790,SHP022790,Delayed,None,False,154
EVT022791,SHP022791,Delivered,Traffic,False,192
EVT022792,SHP022792,Delivered,None,False,103
EVT022793,SHP022793,Delivered,Address Issue,False,182
EVT022794,SHP022794,Delayed,Address Issue,False,7
EVT022795,SHP022795,Delayed,Customer Unavailable,False,169
EVT022796,SHP022796,Delivered,Customer Unavailable,False,63
EVT022797,SHP022797,Delivered,None,True,240
EVT022798,SHP022798,Delivered,Traffic,False,274
EVT022799,SHP022799,Delivered,Traffic,True,266
EVT022800,SHP022800,Delivered,Customer Unavailable,False,70
EVT022801,SHP022801,Delayed,None,True,97
EVT022802,SHP022802,Delivered,Weather,False,282
EVT022803,SHP022803,Delayed,Traffic,False,158
EVT022804,SHP022804,Delivered,Traffic,False,90
EVT022805,SHP022805,Delivered,Weather,False,295
EVT022806,SHP022806,Delivered,None,False,64
EVT022807,SHP022807,Delayed,None,False,290
EVT022808,SHP022808,Delivered,None,False,199
EVT022809,SHP022809,Delivered,None,False,234
EVT022810,SHP022810,Delivered,None,True,255
EVT022811,SHP022811,Delivered,Traffic,False,28
EVT022812,SHP022812,Delivered,Address Issue,True,6
EVT022813,SHP022813,Delivered,Customer Unavailable,False,130
EVT022814,SHP022814,Delayed,Address Issue,False,127
EVT022815,SHP022815,Delivered,Weather,False,0
EVT022816,SHP022816,Failed,Traffic,False,237
EVT022817,SHP022817,Delayed,Weather,True,225
EVT022818,SHP022818,Failed,Address Issue,False,120
EVT022819,SHP022819,Delivered,None,False,123
EVT022820,SHP022820,Delayed,None,False,88
EVT022821,SHP022821,Delivered,Weather,False,246
EVT022822,SHP022822,Delivered,Address Issue,True,159
EVT022823,SHP022823,Delivered,Address Issue,False,149
EVT022824,SHP022824,Delivered,Address Issue,True,51
EVT022825,SHP022825,Delivered,Address Issue,False,225
EVT022826,SHP022826,Delivered,Weather,False,55
EVT022827,SHP022827,Delivered,None,True,190
EVT022828,SHP022828,Delivered,Address Issue,False,157
EVT022829,SHP022829,Delivered,Customer Unavailable,True,51
EVT022830,SHP022830,Delayed,None,False,119
EVT022831,SHP022831,Delivered,None,False,1
EVT022832,SHP022832,Delivered,None,False,269
EVT022833,SHP022833,Delivered,None,False,118
EVT022834,SHP022834,Delivered,Address Issue,True,232
EVT022835,SHP022835,Failed,Customer Unavailable,False,203
EVT022836,SHP022836,Delivered,Customer Unavailable,False,292
EVT022837,SHP022837,Delivered,None,False,248
EVT022838,SHP022838,Delivered,Traffic,False,93
EVT022839,SHP022839,Delayed,Weather,False,287
EVT022840,SHP022840,Delivered,Weather,False,148
EVT022841,SHP022841,Delayed,None,True,122
EVT022842,SHP022842,Delivered,Weather,False,159
EVT022843,SHP022843,Delivered,Weather,False,152
EVT022844,SHP022844,Delivered,Customer Unavailable,False,131
EVT022845,SHP022845,Delayed,Customer Unavailable,False,156
EVT022846,SHP022846,Delayed,Weather,False,185
EVT022847,SHP022847,Delayed,None,False,213
EVT022848,SHP022848,Delivered,Address Issue,False,143
EVT022849,SHP022849,Delivered,Customer Unavailable,False,14
EVT022850,SHP022850,Delivered,Traffic,False,144
EVT022851,SHP022851,Delivered,Customer Unavailable,False,94
EVT022852,SHP022852,Delivered,Traffic,False,285
EVT022853,SHP022853,Delivered,Customer Unavailable,False,49
EVT022854,SHP022854,Delayed,None,True,231
EVT022855,SHP022855,Delivered,Customer Unavailable,False,286
EVT022856,SHP022856,Delivered,Traffic,False,221
EVT022857,SHP022857,Delivered,Traffic,False,50
EVT022858,SHP022858,Delivered,Address Issue,False,291
EVT022859,SHP022859,Failed,None,False,178
EVT022860,SHP022860,Delivered,None,False,147
EVT022861,SHP022861,Delivered,Address Issue,False,72
EVT022862,SHP022862,Delivered,Customer Unavailable,False,60
EVT022863,SHP022863,Delivered,None,False,296
EVT022864,SHP022864,Delivered,Customer Unavailable,False,83
EVT022865,SHP022865,Delayed,None,False,240
EVT022866,SHP022866,Delivered,Traffic,False,166
EVT022867,SHP022867,Failed,Customer Unavailable,False,138
EVT022868,SHP022868,Delivered,None,False,80
EVT022869,SHP022869,Delivered,Customer Unavailable,False,117
EVT022870,SHP022870,Delayed,None,False,171
EVT022871,SHP022871,Delivered,Address Issue,False,16
EVT022872,SHP022872,Delivered,Weather,False,138
EVT022873,SHP022873,Delivered,Weather,False,133
EVT022874,SHP022874,Delivered,Weather,False,256
EVT022875,SHP022875,Delayed,Customer Unavailable,False,287
EVT022876,SHP022876,Delivered,Weather,False,242
EVT022877,SHP022877,Delivered,Address Issue,True,185
EVT022878,SHP022878,Delivered,Address Issue,True,6
EVT022879,SHP022879,Delivered,Traffic,False,283
EVT022880,SHP022880,Delayed,Weather,False,113
EVT022881,SHP022881,Delivered,Traffic,False,281
EVT022882,SHP022882,Delivered,None,False,190
EVT022883,SHP022883,Delivered,Address Issue,False,292
EVT022884,SHP022884,Delivered,None,False,277
EVT022885,SHP022885,Delivered,Weather,False,272
EVT022886,SHP022886,Delivered,Address Issue,False,177
EVT022887,SHP022887,Delivered,None,False,291
EVT022888,SHP022888,Delivered,Customer Unavailable,False,6
EVT022889,SHP022889,Delivered,Customer Unavailable,False,87
EVT022890,SHP022890,Delivered,Address Issue,False,8
EVT022891,SHP022891,Delivered,Customer Unavailable,False,43
EVT022892,SHP022892,Delivered,None,False,149
EVT022893,SHP022893,Delivered,Traffic,False,99
EVT022894,SHP022894,Delayed,None,False,26
EVT022895,SHP022895,Delivered,Customer Unavailable,False,64
EVT022896,SHP022896,Delivered,None,False,158
EVT022897,SHP022897,Failed,None,False,221
EVT022898,SHP022898,Delivered,None,True,11
EVT022899,SHP022899,Delivered,Weather,False,282
EVT022900,SHP022900,Delivered,Customer Unavailable,False,238
EVT022901,SHP022901,Delivered,None,False,47
EVT022902,SHP022902,Failed,Weather,False,23
EVT022903,SHP022903,Delivered,Customer Unavailable,False,187
EVT022904,SHP022904,Delivered,Customer Unavailable,False,109
EVT022905,SHP022905,Delivered,Address Issue,False,110
EVT022906,SHP022906,Delivered,Weather,False,104
EVT022907,SHP022907,Delivered,None,False,35
EVT022908,SHP022908,Delivered,Address Issue,False,30
EVT022909,SHP022909,Delayed,Traffic,False,49
EVT022910,SHP022910,Delayed,Customer Unavailable,True,76
EVT022911,SHP022911,Delivered,Weather,False,12
EVT022912,SHP022912,Delivered,Customer Unavailable,False,60
EVT022913,SHP022913,Delivered,Customer Unavailable,False,207
EVT022914,SHP022914,Delivered,Customer Unavailable,False,257
EVT022915,SHP022915,Delivered,Traffic,False,269
EVT022916,SHP022916,Delivered,Address Issue,False,176
EVT022917,SHP022917,Delayed,Customer Unavailable,False,107
EVT022918,SHP022918,Delivered,None,False,85
EVT022919,SHP022919,Delivered,Customer Unavailable,False,245
EVT022920,SHP022920,Delivered,Address Issue,False,231
EVT022921,SHP022921,Delivered,None,False,223
EVT022922,SHP022922,Delivered,Customer Unavailable,False,203
EVT022923,SHP022923,Delivered,Traffic,False,290
EVT022924,SHP022924,Delivered,Address Issue,False,123
EVT022925,SHP022925,Delivered,None,False,27
EVT022926,SHP022926,Delivered,Address Issue,False,83
EVT022927,SHP022927,Delayed,Customer Unavailable,True,51
EVT022928,SHP022928,Delivered,None,False,169
EVT022929,SHP022929,Delivered,Weather,False,80
EVT022930,SHP022930,Delayed,Traffic,False,0
EVT022931,SHP022931,Delivered,None,False,53
EVT022932,SHP022932,Delivered,None,False,176
EVT022933,SHP022933,Delivered,Address Issue,False,128
EVT022934,SHP022934,Failed,Address Issue,True,198
EVT022935,SHP022935,Delivered,None,False,33
EVT022936,SHP022936,Delivered,Weather,True,54
EVT022937,SHP022937,Delivered,None,False,174
EVT022938,SHP022938,Delivered,Address Issue,True,264
EVT022939,SHP022939,Delivered,None,False,121
EVT022940,SHP022940,Delivered,Traffic,False,291
EVT022941,SHP022941,Delivered,Customer Unavailable,False,4
EVT022942,SHP022942,Delivered,Address Issue,False,185
EVT022943,SHP022943,Delivered,Traffic,False,287
EVT022944,SHP022944,Delayed,None,True,139
EVT022945,SHP022945,Delivered,None,False,8
EVT022946,SHP022946,Delivered,Weather,True,9
EVT022947,SHP022947,Delivered,Address Issue,False,92
EVT022948,SHP022948,Delivered,Weather,False,193
EVT022949,SHP022949,Failed,Traffic,False,111
EVT022950,SHP022950,Failed,None,True,50
EVT022951,SHP022951,Delayed,Customer Unavailable,False,22
EVT022952,SHP022952,Delayed,None,True,122
EVT022953,SHP022953,Delivered,None,True,78
EVT022954,SHP022954,Delivered,Customer Unavailable,False,221
EVT022955,SHP022955,Delivered,Customer Unavailable,True,119
EVT022956,SHP022956,Delivered,Customer Unavailable,False,94
EVT022957,SHP022957,Delivered,Customer Unavailable,False,239
EVT022958,SHP022958,Delivered,Traffic,False,200
EVT022959,SHP022959,Delivered,Weather,False,176
EVT022960,SHP022960,Delivered,None,False,200
EVT022961,SHP022961,Delivered,Weather,False,122
EVT022962,SHP022962,Delivered,Weather,False,119
EVT022963,SHP022963,Delivered,Traffic,False,274
EVT022964,SHP022964,Delivered,Weather,True,280
EVT022965,SHP022965,Delivered,Weather,True,266
EVT022966,SHP022966,Delayed,Customer Unavailable,False,64
EVT022967,SHP022967,Delivered,Address Issue,False,283
EVT022968,SHP022968,Delivered,None,False,234
EVT022969,SHP022969,Failed,Weather,False,134
