weather_condition,severity,risk_score_addition,vehicle_stress,remarks
CLEAR,LOW,0,True,api_simulated
CLEAR,HIGH,20,True,api_simulated
CLEAR,HIGH,4,True,api_simulated
CLEAR,HIGH,20,False,api_simulated
RAIN,HIGH,12,True,api_simulated
CLEAR,MODERATE,9,True,api_simulated
CLEAR,LOW,29,True,api_simulated
CLEAR,LOW,13,False,api_simulated
STORM,MODERATE,5,False,api_simulated
RAIN,MODERATE,2,True,api_simulated
CLEAR,LOW,24,True,api_simulated
STORM,LOW,6,False,api_simulated
CLEAR,LOW,22,False,api_simulated
CLEAR,MODERATE,10,True,api_simulated
CLEAR,MODERATE,2,False,api_simulated
RAIN,HIGH,25,True,api_simulated
CLEAR,HIGH,16,False,api_simulated
CLEAR,LOW,12,False,api_simulated
STORM,LOW,0,True,api_simulated
STORM,HIGH,3,False,api_simulated
CLEAR,MODERATE,21,False,api_simulated
CLEAR,HIGH,22,False,api_simulated
STORM,HIGH,3,False,api_simulated
RAIN,LOW,1,True,api_simulated
CLEAR,MODERATE,10,True,api_simulated
STORM,LOW,21,True,api_simulated
CLEAR,MODERATE,12,False,api_simulated
STORM,MODERATE,21,False,api_simulated
STORM,LOW,16,False,api_simulated
CLEAR,MODERATE,21,False,api_simulated
RAIN,HIGH,9,False,api_simulated
STORM,MODERATE,27,False,api_simulated
CLEAR,LOW,22,False,api_simulated
CLEAR,LOW,20,False,api_simulated
STORM,LOW,19,False,api_simulated
STORM,HIGH,25,False,api_simulated
HEATWAVE,HIGH,5,True,api_simulated
HEATWAVE,MODERATE,6,False,api_simulated
CLEAR,MODERATE,17,False,api_simulated
CLEAR,LOW,15,False,api_simulated
CLEAR,HIGH,24,False,api_simulated
CLEAR,HIGH,26,False,api_simulated
HEATWAVE,LOW,23,False,api_simulated
RAIN,HIGH,5,True,api_simulated
RAIN,LOW,0,False,api_simulated
STORM,LOW,25,False,api_simulated
STORM,LOW,10,False,api_simulated
CLEAR,HIGH,22,False,api_simulated
CLEAR,MODERATE,17,False,api_simulated
STORM,MODERATE,4,False,api_simulated
RAIN,HIGH,19,True,api_simulated
CLEAR,MODERATE,8,False,api_simulated
RAIN,HIGH,0,False,api_simulated
RAIN,MODERATE,18,False,api_simulated
CLEAR,LOW,18,True,api_simulated
HEATWAVE,MODERATE,9,False,api_simulated
CLEAR,HIGH,15,True,api_simulated
CLEAR,HIGH,23,False,api_simulated
RAIN,LOW,5,False,api_simulated
CLEAR,MODERATE,1,False,api_simulated
STORM,LOW,10,False,api_simulated
HEATWAVE,HIGH,28,True,api_simulated
HEATWAVE,LOW,29,False,api_simulated
CLEAR,HIGH,11,False,api_simulated
STORM,LOW,13,False,api_simulated
CLEAR,MODERATE,20,True,api_simulated
RAIN,LOW,3,True,api_simulated
CLEAR,LOW,23,False,api_simulated
CLEAR,HIGH,14,False,api_simulated
CLEAR,MODERATE,1,False,api_simulated
CLEAR,MODERATE,21,True,api_simulated
STORM,MODERATE,11,True,api_simulated
CLEAR,MODERATE,10,True,api_simulated
CLEAR,MODERATE,22,True,api_simulated
RAIN,HIGH,2,False,api_simulated
RAIN,MODERATE,24,False,api_simulated
CLEAR,HIGH,2,False,api_simulated
CLEAR,HIGH,14,True,api_simulated
RAIN,HIGH,8,False,api_simulated
CLEAR,LOW,17,False,api_simulated
CLEAR,LOW,17,False,api_simulated
CLEAR,LOW,25,False,api_simulated
STORM,MODERATE,4,False,api_simulated
RAIN,LOW,17,True,api_simulated
HEATWAVE,MODERATE,28,False,api_simulated
STORM,HIGH,2,False,api_simulated
CLEAR,MODERATE,27,False,api_simulated
RAIN,MODERATE,11,True,api_simulated
HEATWAVE,HIGH,17,True,api_simulated
CLEAR,MODERATE,2,True,api_simulated
RAIN,LOW,29,True,api_simulated
CLEAR,MODERATE,6,False,api_simulated
CLEAR,HIGH,25,True,api_simulated
CLEAR,MODERATE,11,False,api_simulated
RAIN,LOW,17,True,api_simulated
CLEAR,MODERATE,6,False,api_simulated
CLEAR,MODERATE,0,False,api_simulated
CLEAR,MODERATE,13,False,api_simulated
STORM,LOW,29,False,api_simulated
CLEAR,HIGH,14,True,api_simulated
STORM,LOW,13,False,api_simulated
HEATWAVE,HIGH,29,False,api_simulated
CLEAR,HIGH,25,False,api_simulated
RAIN,MODERATE,13,False,api_simulated
CLEAR,MODERATE,19,True,api_simulated
RAIN,LOW,14,False,api_simulated
CLEAR,HIGH,1,False,api_simulated
CLEAR,LOW,15,True,api_simulated
HEATWAVE,MODERATE,14,True,api_simulated
HEATWAVE,LOW,6,True,api_simulated
CLEAR,MODERATE,7,True,api_simulated
CLEAR,LOW,27,False,api_simulated
STORM,LOW,15,False,api_simulated
CLEAR,HIGH,0,False,api_simulated
CLEAR,HIGH,29,True,api_simulated
RAIN,LOW,7,True,api_simulated
CLEAR,MODERATE,16,True,api_simulated
CLEAR,HIGH,11,False,api_simulated
RAIN,HIGH,12,False,api_simulated
CLEAR,MODERATE,28,True,api_simulated
CLEAR,MODERATE,24,True,api_simulated
CLEAR,HIGH,9,True,api_simulated
CLEAR,LOW,0,True,api_simulated
CLEAR,MODERATE,10,False,api_simulated
CLEAR,LOW,2,True,api_simulated
RAIN,MODERATE,17,False,api_simulated
CLEAR,HIGH,27,False,api_simulated
CLEAR,LOW,2,False,api_simulated
RAIN,LOW,19,True,api_simulated
RAIN,HIGH,0,True,api_simulated
CLEAR,MODERATE,4,False,api_simulated
CLEAR,HIGH,10,False,api_simulated
CLEAR,LOW,12,False,api_simulated
CLEAR,MODERATE,19,True,api_simulated
HEATWAVE,LOW,15,True,api_simulated
RAIN,HIGH,4,True,api_simulated
CLEAR,MODERATE,18,True,api_simulated
STORM,MODERATE,25,True,api_simulated
CLEAR,MODERATE,6,True,api_simulated
CLEAR,MODERATE,10,False,api_simulated
CLEAR,LOW,7,False,api_simulated
STORM,MODERATE,25,False,api_simulated
CLEAR,LOW,21,True,api_simulated
CLEAR,LOW,22,True,api_simulated
CLEAR,MODERATE,18,True,api_simulated
STORM,HIGH,0,True,api_simulated
CLEAR,LOW,0,False,api_simulated
RAIN,MODERATE,20,False,api_simulated
CLEAR,LOW,14,True,api_simulated
STORM,LOW,13,True,api_simulated
CLEAR,HIGH,13,False,api_simulated
CLEAR,LOW,20,False,api_simulated
CLEAR,HIGH,4,True,api_simulated
CLEAR,HIGH,18,False,api_simulated
RAIN,LOW,5,True,api_simulated
CLEAR,HIGH,20,False,api_simulated
CLEAR,MODERATE,26,False,api_simulated
CLEAR,LOW,23,False,api_simulated
RAIN,MODERATE,19,False,api_simulated
CLEAR,LOW,22,False,api_simulated
STORM,MODERATE,16,True,api_simulated
HEATWAVE,HIGH,26,True,api_simulated
CLEAR,HIGH,29,False,api_simulated
STORM,HIGH,20,True,api_simulated
CLEAR,LOW,23,False,api_simulated
RAIN,HIGH,9,True,api_simulated
HEATWAVE,MODERATE,10,True,api_simulated
CLEAR,MODERATE,9,True,api_simulated
CLEAR,HIGH,21,False,api_simulated
CLEAR,HIGH,1,True,api_simulated
RAIN,LOW,3,False,api_simulated
HEATWAVE,HIGH,15,True,api_simulated
CLEAR,LOW,14,True,api_simulated
HEATWAVE,LOW,2,True,api_simulated
STORM,HIGH,20,False,api_simulated
CLEAR,LOW,26,False,api_simulated
RAIN,LOW,24,False,api_simulated
RAIN,LOW,20,True,api_simulated
CLEAR,MODERATE,17,False,api_simulated
CLEAR,MODERATE,9,False,api_simulated
CLEAR,MODERATE,3,True,api_simulated
STORM,LOW,24,False,api_simulated
CLEAR,MODERATE,3,False,api_simulated
STORM,HIGH,20,True,api_simulated
HEATWAVE,HIGH,19,True,api_simulated
RAIN,LOW,0,False,api_simulated
CLEAR,MODERATE,2,True,api_simulated
CLEAR,MODERATE,17,True,api_simulated
CLEAR,MODERATE,29,False,api_simulated
CLEAR,HIGH,6,True,api_simulated
CLEAR,HIGH,18,True,api_simulated
STORM,LOW,24,False,api_simulated
CLEAR,MODERATE,19,False,api_simulated
CLEAR,HIGH,5,True,api_simulated
RAIN,LOW,9,True,api_simulated
CLEAR,HIGH,5,False,api_simulated
HEATWAVE,HIGH,13,False,api_simulated
RAIN,LOW,7,False,api_simulated
CLEAR,MODERATE,8,False,api_simulated
CLEAR,MODERATE,28,True,api_simulated
RAIN,MODERATE,23,True,api_simulated
CLEAR,LOW,13,False,api_simulated
CLEAR,LOW,7,False,api_simulated
RAIN,MODERATE,0,True,api_simulated
CLEAR,MODERATE,24,True,api_simulated
RAIN,MODERATE,15,False,api_simulated
RAIN,HIGH,16,True,api_simulated
RAIN,MODERATE,20,False,api_simulated
RAIN,HIGH,13,False,api_simulated
CLEAR,MODERATE,19,True,api_simulated
CLEAR,MODERATE,6,True,api_simulated
RAIN,LOW,9,True,api_simulated
HEATWAVE,HIGH,4,True,api_simulated
RAIN,HIGH,1,False,api_simulated
CLEAR,HIGH,16,False,api_simulated
HEATWAVE,LOW,4,True,api_simulated
RAIN,MODERATE,14,False,api_simulated
RAIN,LOW,6,False,api_simulated
HEATWAVE,MODERATE,22,False,api_simulated
CLEAR,MODERATE,12,False,api_simulated
RAIN,MODERATE,20,True,api_simulated
CLEAR,LOW,16,True,api_simulated
CLEAR,MODERATE,18,False,api_simulated
HEATWAVE,HIGH,24,False,api_simulated
CLEAR,LOW,2,False,api_simulated
RAIN,MODERATE,20,True,api_simulated
CLEAR,LOW,7,False,api_simulated
CLEAR,LOW,11,False,api_simulated
RAIN,MODERATE,26,True,api_simulated
RAIN,LOW,29,True,api_simulated
HEATWAVE,LOW,5,False,api_simulated
RAIN,MODERATE,28,False,api_simulated
STORM,LOW,9,False,api_simulated
CLEAR,HIGH,29,False,api_simulated
STORM,MODERATE,17,True,api_simulated
CLEAR,MODERATE,6,False,api_simulated
STORM,HIGH,25,False,api_simulated
STORM,HIGH,28,False,api_simulated
STORM,LOW,25,False,api_simulated
CLEAR,MODERATE,18,False,api_simulated
CLEAR,MODERATE,3,False,api_simulated
HEATWAVE,HIGH,28,False,api_simulated
CLEAR,HIGH,25,True,api_simulated
CLEAR,HIGH,0,False,api_simulated
STORM,MODERATE,3,False,api_simulated
HEATWAVE,LOW,4,True,api_simulated
CLEAR,HIGH,28,True,api_simulated
CLEAR,LOW,11,False,api_simulated
RAIN,MODERATE,24,False,api_simulated
CLEAR,LOW,13,False,api_simulated
CLEAR,HIGH,26,False,api_simulated
RAIN,HIGH,22,False,api_simulated
CLEAR,HIGH,5,False,api_simulated
RAIN,LOW,6,True,api_simulated
CLEAR,MODERATE,1,False,api_simulated
CLEAR,LOW,18,True,api_simulated
CLEAR,MODERATE,8,True,api_simulated
RAIN,MODERATE,12,False,api_simulated
STORM,MODERATE,1,False,api_simulated
RAIN,HIGH,6,False,api_simulated
STORM,LOW,2,False,api_simulated
CLEAR,LOW,25,False,api_simulated
STORM,LOW,13,False,api_simulated
STORM,HIGH,18,False,api_simulated
STORM,HIGH,6,False,api_simulated
STORM,LOW,18,False,api_simulated
CLEAR,HIGH,10,False,api_simulated
RAIN,LOW,21,False,api_simulated
CLEAR,MODERATE,3,False,api_simulated
CLEAR,LOW,24,False,api_simulated
STORM,MODERATE,14,True,api_simulated
STORM,MODERATE,29,False,api_simulated
CLEAR,LOW,25,True,api_simulated
CLEAR,MODERATE,0,False,api_simulated
HEATWAVE,LOW,25,False,api_simulated
RAIN,MODERATE,20,False,api_simulated
CLEAR,LOW,29,True,api_simulated
RAIN,HIGH,14,False,api_simulated
RAIN,MODERATE,15,True,api_simulated
CLEAR,MODERATE,19,True,api_simulated
CLEAR,MODERATE,8,True,api_simulated
CLEAR,MODERATE,17,False,api_simulated
CLEAR,MODERATE,5,False,api_simulated
RAIN,LOW,5,True,api_simulated
STORM,LOW,26,False,api_simulated
CLEAR,LOW,0,False,api_simulated
CLEAR,MODERATE,3,True,api_simulated
STORM,HIGH,28,False,api_simulated
RAIN,LOW,10,True,api_simulated
CLEAR,LOW,7,False,api_simulated
CLEAR,MODERATE,13,False,api_simulated
RAIN,MODERATE,4,True,api_simulated
STORM,LOW,20,False,api_simulated
HEATWAVE,HIGH,10,True,api_simulated
CLEAR,HIGH,15,True,api_simulated
RAIN,LOW,12,True,api_simulated
CLEAR,HIGH,12,False,api_simulated
CLEAR,LOW,12,False,api_simulated
RAIN,HIGH,26,False,api_simulated
HEATWAVE,HIGH,16,False,api_simulated
RAIN,HIGH,1,True,api_simulated
RAIN,LOW,28,False,api_simulated
RAIN,MODERATE,27,True,api_simulated
CLEAR,HIGH,14,False,api_simulated
STORM,HIGH,17,True,api_simulated
CLEAR,HIGH,26,True,api_simulated
RAIN,LOW,13,True,api_simulated
STORM,LOW,28,True,api_simulated
HEATWAVE,LOW,23,False,api_simulated
CLEAR,HIGH,9,False,api_simulated
CLEAR,LOW,25,True,api_simulated
RAIN,MODERATE,5,False,api_simulated
CLEAR,LOW,11,True,api_simulated
STORM,LOW,23,True,api_simulated
CLEAR,HIGH,29,False,api_simulated
STORM,LOW,23,False,api_simulated
CLEAR,HIGH,1,False,api_simulated
CLEAR,LOW,2,False,api_simulated
STORM,LOW,10,True,api_simulated
RAIN,MODERATE,18,True,api_simulated
CLEAR,MODERATE,12,False,api_simulated
RAIN,MODERATE,4,False,api_simulated
RAIN,LOW,19,True,api_simulated
RAIN,HIGH,17,False,api_simulated
CLEAR,HIGH,16,False,api_simulated
CLEAR,MODERATE,2,True,api_simulated
STORM,LOW,19,False,api_simulated
CLEAR,MODERATE,11,False,api_simulated
CLEAR,LOW,0,False,api_simulated
RAIN,MODERATE,1,True,api_simulated
CLEAR,LOW,26,False,api_simulated
CLEAR,LOW,7,False,api_simulated
STORM,LOW,7,False,api_simulated
CLEAR,LOW,8,True,api_simulated
STORM,LOW,17,True,api_simulated
HEATWAVE,LOW,20,False,api_simulated
HEATWAVE,MODERATE,16,True,api_simulated
RAIN,LOW,20,False,api_simulated
CLEAR,HIGH,23,False,api_simulated
CLEAR,MODERATE,14,False,api_simulated
RAIN,LOW,11,True,api_simulated
RAIN,LOW,2,False,api_simulated
HEATWAVE,HIGH,7,False,api_simulated
CLEAR,HIGH,29,False,api_simulated
CLEAR,HIGH,22,False,api_simulated
CLEAR,LOW,1,True,api_simulated
STORM,MODERATE,23,False,api_simulated
RAIN,LOW,28,False,api_simulated
STORM,LOW,22,False,api_simulated
RAIN,HIGH,14,False,api_simulated
STORM,MODERATE,23,False,api_simulated
STORM,LOW,27,False,api_simulated
RAIN,HIGH,3,True,api_simulated
HEATWAVE,MODERATE,13,False,api_simulated
CLEAR,MODERATE,3,True,api_simulated
CLEAR,HIGH,4,False,api_simulated
CLEAR,LOW,20,False,api_simulated
STORM,MODERATE,1,True,api_simulated
CLEAR,HIGH,14,False,api_simulated
RAIN,MODERATE,11,True,api_simulated
RAIN,LOW,29,True,api_simulated
RAIN,MODERATE,25,True,api_simulated
RAIN,HIGH,9,False,api_simulated
CLEAR,MODERATE,11,False,api_simulated
CLEAR,HIGH,10,True,api_simulated
CLEAR,LOW,9,True,api_simulated
CLEAR,MODERATE,0,False,api_simulated
HEATWAVE,LOW,25,True,api_simulated
CLEAR,HIGH,4,True,api_simulated
RAIN,MODERATE,11,True,api_simulated
RAIN,HIGH,0,False,api_simulated
CLEAR,MODERATE,5,False,api_simulated
RAIN,MODERATE,19,True,api_simulated
RAIN,LOW,2,True,api_simulated
CLEAR,HIGH,27,False,api_simulated
RAIN,HIGH,14,False,api_simulated
CLEAR,HIGH,26,True,api_simulated
RAIN,LOW,29,True,api_simulated
STORM,HIGH,26,True,api_simulated
CLEAR,HIGH,16,False,api_simulated
HEATWAVE,HIGH,12,True,api_simulated
HEATWAVE,MODERATE,8,True,api_simulated
CLEAR,MODERATE,1,True,api_simulated
CLEAR,MODERATE,25,True,api_simulated
CLEAR,LOW,0,False,api_simulated
CLEAR,HIGH,13,True,api_simulated
HEATWAVE,LOW,16,True,api_simulated
CLEAR,HIGH,19,True,api_simulated
CLEAR,HIGH,2,True,api_simulated
CLEAR,MODERATE,5,True,api_simulated
CLEAR,HIGH,10,True,api_simulated
STORM,HIGH,11,False,api_simulated
CLEAR,MODERATE,15,False,api_simulated
CLEAR,HIGH,1,False,api_simulated
CLEAR,HIGH,15,True,api_simulated
RAIN,LOW,18,True,api_simulated
CLEAR,MODERATE,14,True,api_simulated
RAIN,LOW,13,True,api_simulated
RAIN,LOW,18,False,api_simulated
STORM,LOW,2,False,api_simulated
CLEAR,MODERATE,16,False,api_simulated
CLEAR,MODERATE,19,False,api_simulated
STORM,MODERATE,20,True,api_simulated
CLEAR,MODERATE,22,True,api_simulated
RAIN,HIGH,16,True,api_simulated
CLEAR,LOW,20,True,api_simulated
STORM,HIGH,20,False,api_simulated
RAIN,HIGH,14,True,api_simulated
RAIN,HIGH,3,False,api_simulated
HEATWAVE,LOW,12,False,api_simulated
RAIN,MODERATE,19,False,api_simulated
RAIN,LOW,5,True,api_simulated
CLEAR,HIGH,8,False,api_simulated
RAIN,HIGH,15,True,api_simulated
STORM,MODERATE,12,False,api_simulated
CLEAR,HIGH,4,True,api_simulated
CLEAR,MODERATE,22,False,api_simulated
HEATWAVE,HIGH,18,False,api_simulated
STORM,LOW,9,False,api_simulated
RAIN,MODERATE,8,True,api_simulated
CLEAR,HIGH,6,False,api_simulated
HEATWAVE,HIGH,20,False,api_simulated
CLEAR,MODERATE,23,False,api_simulated
RAIN,LOW,18,False,api_simulated
CLEAR,MODERATE,7,False,api_simulated
CLEAR,LOW,3,False,api_simulated
CLEAR,MODERATE,0,False,api_simulated
RAIN,LOW,3,False,api_simulated
CLEAR,LOW,11,True,api_simulated
STORM,HIGH,4,False,api_simulated
CLEAR,MODERATE,7,False,api_simulated
RAIN,MODERATE,10,False,api_simulated
CLEAR,HIGH,11,True,api_simulated
RAIN,LOW,10,False,api_simulated
STORM,MODERATE,15,False,api_simulated
RAIN,MODERATE,8,False,api_simulated
RAIN,HIGH,15,True,api_simulated
CLEAR,MODERATE,16,True,api_simulated
CLEAR,MODERATE,14,False,api_simulated
CLEAR,LOW,8,False,api_simulated
CLEAR,LOW,17,True,api_simulated
CLEAR,MODERATE,25,False,api_simulated
CLEAR,MODERATE,15,True,api_simulated
RAIN,MODERATE,19,True,api_simulated
STORM,MODERATE,8,True,api_simulated
CLEAR,MODERATE,9,True,api_simulated
HEATWAVE,HIGH,6,False,api_simulated
RAIN,MODERATE,29,False,api_simulated
CLEAR,MODERATE,18,False,api_simulated
CLEAR,HIGH,25,False,api_simulated
CLEAR,LOW,11,True,api_simulated
CLEAR,LOW,4,False,api_simulated
CLEAR,MODERATE,13,False,api_simulated
CLEAR,HIGH,26,True,api_simulated
CLEAR,MODERATE,10,False,api_simulated
RAIN,HIGH,10,True,api_simulated
RAIN,MODERATE,22,False,api_simulated
CLEAR,MODERATE,24,True,api_simulated
CLEAR,MODERATE,14,False,api_simulated
CLEAR,MODERATE,18,True,api_simulated
RAIN,LOW,7,False,api_simulated
CLEAR,MODERATE,21,False,api_simulated
CLEAR,LOW,16,False,api_simulated
STORM,LOW,20,True,api_simulated
HEATWAVE,LOW,12,True,api_simulated
CLEAR,MODERATE,22,False,api_simulated
CLEAR,HIGH,0,False,api_simulated
HEATWAVE,MODERATE,22,True,api_simulated
CLEAR,MODERATE,3,True,api_simulated
RAIN,HIGH,10,True,api_simulated
RAIN,MODERATE,1,False,api_simulated
CLEAR,LOW,18,False,api_simulated
CLEAR,HIGH,13,False,api_simulated
CLEAR,MODERATE,16,False,api_simulated
CLEAR,LOW,25,True,api_simulated
HEATWAVE,MODERATE,1,True,api_simulated
STORM,LOW,5,False,api_simulated
CLEAR,LOW,24,True,api_simulated
RAIN,MODERATE,28,False,api_simulated
RAIN,LOW,2,True,api_simulated
RAIN,LOW,26,False,api_simulated
CLEAR,HIGH,0,True,api_simulated
HEATWAVE,HIGH,13,False,api_simulated
CLEAR,MODERATE,0,True,api_simulated
RAIN,MODERATE,13,False,api_simulated
CLEAR,HIGH,5,True,api_simulated
CLEAR,HIGH,11,True,api_simulated
CLEAR,MODERATE,21,False,api_simulated
CLEAR,HIGH,20,True,api_simulated
HEATWAVE,LOW,26,False,api_simulated
RAIN,LOW,12,False,api_simulated
RAIN,MODERATE,15,True,api_simulated
CLEAR,HIGH,16,False,api_simulated
CLEAR,LOW,29,False,api_simulated
HEATWAVE,LOW,1,False,api_simulated
CLEAR,HIGH,22,False,api_simulated
CLEAR,LOW,20,True,api_simulated
STORM,MODERATE,6,False,api_simulated
STORM,HIGH,21,True,api_simulated
HEATWAVE,LOW,23,False,api_simulated
CLEAR,HIGH,13,False,api_simulated
CLEAR,LOW,24,True,api_simulated
HEATWAVE,MODERATE,29,False,api_simulated
CLEAR,HIGH,20,True,api_simulated
CLEAR,HIGH,25,False,api_simulated
CLEAR,HIGH,12,False,api_simulated
HEATWAVE,HIGH,5,True,api_simulated
STORM,MODERATE,26,False,api_simulated
RAIN,MODERATE,12,True,api_simulated
RAIN,MODERATE,17,True,api_simulated
CLEAR,HIGH,14,True,api_simulated
STORM,HIGH,3,True,api_simulated
RAIN,LOW,2,False,api_simulated
HEATWAVE,HIGH,4,False,api_simulated
CLEAR,LOW,26,False,api_simulated
CLEAR,HIGH,3,True,api_simulated
CLEAR,LOW,17,False,api_simulated
RAIN,HIGH,2,True,api_simulated
CLEAR,LOW,17,True,api_simulated
CLEAR,MODERATE,5,True,api_simulated
CLEAR,HIGH,20,False,api_simulated
HEATWAVE,LOW,8,False,api_simulated
HEATWAVE,MODERATE,25,True,api_simulated
RAIN,MODERATE,26,True,api_simulated
CLEAR,HIGH,5,False,api_simulated
CLEAR,MODERATE,17,False,api_simulated
CLEAR,LOW,14,False,api_simulated
CLEAR,LOW,12,False,api_simulated
RAIN,HIGH,7,False,api_simulated
CLEAR,LOW,29,False,api_simulated
CLEAR,LOW,22,True,api_simulated
CLEAR,LOW,7,True,api_simulated
CLEAR,HIGH,18,True,api_simulated
CLEAR,MODERATE,25,False,api_simulated
RAIN,MODERATE,18,False,api_simulated
HEATWAVE,MODERATE,10,False,api_simulated
CLEAR,LOW,21,False,api_simulated
CLEAR,MODERATE,16,True,api_simulated
CLEAR,LOW,16,True,api_simulated
HEATWAVE,MODERATE,0,True,api_simulated
RAIN,MODERATE,13,False,api_simulated
CLEAR,MODERATE,10,False,api_simulated
CLEAR,MODERATE,14,False,api_simulated
RAIN,MODERATE,24,False,api_simulated
CLEAR,MODERATE,16,False,api_simulated
CLEAR,HIGH,25,False,api_simulated
CLEAR,LOW,23,True,api_simulated
STORM,HIGH,3,True,api_simulated
HEATWAVE,LOW,18,True,api_simulated
STORM,HIGH,12,True,api_simulated
CLEAR,LOW,10,False,api_simulated
CLEAR,HIGH,13,False,api_simulated
CLEAR,HIGH,12,False,api_simulated
CLEAR,MODERATE,14,True,api_simulated
HEATWAVE,MODERATE,25,False,api_simulated
CLEAR,MODERATE,19,False,api_simulated
HEATWAVE,HIGH,15,True,api_simulated
CLEAR,MODERATE,2,True,api_simulated
CLEAR,LOW,10,False,api_simulated
CLEAR,MODERATE,28,True,api_simulated
RAIN,MODERATE,22,False,api_simulated
CLEAR,LOW,27,False,api_simulated
CLEAR,MODERATE,29,True,api_simulated
CLEAR,LOW,16,False,api_simulated
CLEAR,MODERATE,9,False,api_simulated
CLEAR,LOW,23,True,api_simulated
HEATWAVE,MODERATE,28,False,api_simulated
HEATWAVE,HIGH,21,False,api_simulated
RAIN,MODERATE,22,True,api_simulated
STORM,MODERATE,2,False,api_simulated
CLEAR,HIGH,23,False,api_simulated
CLEAR,MODERATE,25,True,api_simulated
CLEAR,MODERATE,9,False,api_simulated
CLEAR,HIGH,11,False,api_simulated
CLEAR,MODERATE,10,False,api_simulated
RAIN,MODERATE,14,True,api_simulated
HEATWAVE,HIGH,10,True,api_simulated
HEATWAVE,HIGH,18,False,api_simulated
STORM,MODERATE,28,True,api_simulated
CLEAR,LOW,19,True,api_simulated
CLEAR,HIGH,4,False,api_simulated
CLEAR,LOW,18,True,api_simulated
STORM,MODERATE,21,True,api_simulated
HEATWAVE,LOW,19,False,api_simulated
CLEAR,MODERATE,13,True,api_simulated
RAIN,MODERATE,21,False,api_simulated
CLEAR,MODERATE,25,False,api_simulated
HEATWAVE,MODERATE,27,False,api_simulated
CLEAR,HIGH,10,True,api_simulated
CLEAR,LOW,9,False,api_simulated
RAIN,MODERATE,8,False,api_simulated
CLEAR,LOW,20,True,api_simulated
CLEAR,HIGH,4,True,api_simulated
RAIN,LOW,15,True,api_simulated
CLEAR,MODERATE,27,True,api_simulated
CLEAR,MODERATE,17,True,api_simulated
CLEAR,LOW,29,False,api_simulated
CLEAR,MODERATE,28,True,api_simulated
CLEAR,LOW,17,False,api_simulated
HEATWAVE,MODERATE,8,True,api_simulated
RAIN,LOW,0,False,api_simulated
CLEAR,MODERATE,12,False,api_simulated
STORM,HIGH,3,True,api_simulated
STORM,MODERATE,15,False,api_simulated
CLEAR,LOW,7,False,api_simulated
STORM,LOW,1,True,api_simulated
RAIN,LOW,1,True,api_simulated
HEATWAVE,MODERATE,14,False,api_simulated
CLEAR,LOW,14,True,api_simulated
RAIN,MODERATE,19,False,api_simulated
CLEAR,HIGH,19,False,api_simulated
CLEAR,HIGH,16,True,api_simulated
RAIN,HIGH,2,False,api_simulated
RAIN,HIGH,16,True,api_simulated
HEATWAVE,HIGH,25,False,api_simulated
CLEAR,MODERATE,13,False,api_simulated
CLEAR,HIGH,16,False,api_simulated
RAIN,HIGH,1,True,api_simulated
HEATWAVE,LOW,15,True,api_simulated
STORM,LOW,11,False,api_simulated
CLEAR,HIGH,4,False,api_simulated
HEATWAVE,LOW,22,False,api_simulated
RAIN,LOW,26,False,api_simulated
CLEAR,LOW,25,True,api_simulated
RAIN,HIGH,27,True,api_simulated
CLEAR,HIGH,9,False,api_simulated
HEATWAVE,LOW,22,True,api_simulated
CLEAR,HIGH,9,False,api_simulated
CLEAR,HIGH,22,True,api_simulated
CLEAR,HIGH,11,True,api_simulated
RAIN,LOW,0,True,api_simulated
CLEAR,MODERATE,23,False,api_simulated
CLEAR,MODERATE,14,True,api_simulated
CLEAR,MODERATE,1,False,api_simulated
